,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
2288x3617,V3,V3,6,7,5,6,8,5,6,6,7,4
2295x3624,V3,V3,6,7,5,6,8,5,6,6,7,4
2210x3589,V3,V3,6,7,5,6,8,5,6,6,7,4
2112x3875,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2115x3725,V3,V3,6,7,5,6,8,5,6,6,7,4
2117x3836,PVT,PVT,4,11,9,22,7,7,2,4,6,6
2120x3732,V3,V3,6,7,5,6,8,5,6,6,7,4
2122x3741,V3,V3,6,7,5,6,8,5,6,6,7,4
2123x3789,V3,V3,6,3,5,0,8,5,4,6,7,0
2127x3743,V3,V3,6,7,5,6,8,5,6,6,7,4
2127x3758,V3,V3,6,7,5,6,8,5,6,6,7,4
2132x3787,V3,V3,6,7,5,6,8,5,6,6,7,4
2135x3848,PVT,PVT,7,3,9,0,4,7,4,4,7,0
2136x3822,PVT,PVT,7,5,5,3,5,5,5,6,7,5
2137x3766,V3,V3,6,7,5,6,8,5,6,6,7,4
2136x3753,V3,V3,6,7,5,6,8,5,6,6,7,4
2138x3793,V3,V3,6,7,5,6,8,5,6,6,7,4
2140x3841,PVT,PVT,7,5,9,3,5,7,5,4,7,5
2143x3774,V3,V3,6,7,5,6,8,5,6,6,7,4
2143x3751,V3,V3,6,7,5,6,8,5,6,6,7,4
2149x3806,V3,V3,6,7,5,6,8,5,6,6,7,4
2151x3892,PVT,PVT,7,4,9,23,4,7,3,4,6,3
2155x3751,V3,V3,6,7,5,6,8,5,6,6,7,4
2156x3807,V3,V3,6,7,5,6,8,5,6,6,7,4
2161x3882,PVT,PVT,7,5,9,16,4,7,5,4,7,5
2160x3757,V3,V3,6,7,5,6,8,5,6,6,7,4
2164x3839,PVT,PVT,7,3,9,0,5,7,4,6,7,0
2171x3898,PVT,PVT,7,3,9,0,4,7,4,4,6,0
2176x3809,V3,V3,6,7,5,6,8,5,6,6,7,4
2176x3890,PVT,PVT,7,3,9,0,4,7,4,4,6,0
2176x3790,V3,V3,6,7,5,6,8,5,6,6,7,4
2180x3781,V3,V3,6,7,5,6,8,5,6,6,7,4
2184x3840,PVT,PVT,7,10,0,21,5,7,9,6,7,0
2189x3792,V3,V3,6,7,5,6,8,5,6,6,7,4
2197x3792,V3,V3,6,7,5,6,8,5,6,6,7,4
2197x3810,V3,V3,6,5,5,3,5,5,5,6,7,5
2202x3763,V3,V3,6,7,5,6,8,5,6,6,7,4
2209x3856,PVT,PVT,7,3,0,0,4,7,4,4,7,0
2208x3873,PVT,PVT,7,3,9,0,4,7,4,4,7,0
2212x3893,PVT,PVT,4,5,9,3,4,7,5,4,7,5
2210x3769,V3,V3,6,7,5,6,8,5,6,6,7,4
2217x3791,V3,V3,6,7,5,6,8,5,6,6,7,4
2219x3761,V3,V3,6,7,5,6,8,5,6,6,7,4
2223x3790,V3,V3,6,7,5,6,8,5,6,6,7,4
2223x3775,V3,V3,6,7,5,6,8,5,6,6,7,4
2228x3749,V3,V3,6,7,5,6,8,5,6,6,7,4
2230x3895,PVT,PVT,4,11,9,22,4,7,10,4,6,6
2233x3855,PVT,PVT,7,3,9,0,7,7,4,4,7,0
2237x3754,V3,V3,6,7,5,6,8,5,6,6,7,4
2243x3795,PVT,PVT,6,5,5,3,5,5,5,6,7,5
2246x3753,V3,V3,6,7,5,6,8,5,6,6,7,4
2247x3874,PVT,PVT,4,11,9,22,7,7,10,4,7,6
2253x3850,PVT,PVT,4,3,9,0,7,7,4,4,7,0
2257x3749,V3,V3,6,7,5,6,8,5,6,6,7,4
2259x3810,PVT,PVT,4,5,9,3,5,7,5,4,7,5
2265x3831,PVT,PVT,4,11,9,22,7,7,10,4,7,6
2271x3769,PVT,PVT,7,3,5,0,5,5,4,6,7,0
2272x3741,V3,V3,6,7,5,6,8,5,6,6,7,4
2273x3851,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2273x3730,V3,V3,6,7,5,6,8,5,6,6,7,4
2278x3777,PVT,PVT,7,3,5,0,5,7,4,6,7,0
2288x3789,PVT,PVT,7,9,5,17,5,7,8,4,7,0
2290x3737,V3,V3,7,3,5,0,5,5,4,6,7,0
2297x3852,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2300x3871,PVT,PVT,4,3,9,0,7,7,10,4,6,0
2149x3816,PVT,PVT,6,3,5,0,5,5,4,6,7,0
2169x3767,V3,V3,6,7,5,6,8,5,6,6,7,4
2114x3711,V3,V3,6,10,5,21,8,5,9,6,7,4
2136x3878,PVT,PVT,7,11,9,22,7,7,10,4,7,6
2205x3801,V3,V3,6,7,5,6,8,5,6,6,7,4
2208x3779,V3,V3,6,7,5,6,8,5,6,6,7,4
2292x3881,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2291x3844,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2316x3744,PVT,PVT,7,3,5,0,5,4,4,4,7,0
2321x3717,PVT,PVT,7,3,5,0,5,5,4,6,7,0
2327x3873,PVT,PVT,4,3,9,0,7,7,4,4,6,0
2340x3721,fx,fx,7,9,0,17,4,4,8,4,7,0
2342x3813,PVT,PVT,7,3,9,0,4,7,4,4,6,0
2351x3872,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2356x3829,PVT,PVT,7,3,9,0,7,7,4,4,6,0
2365x3808,PVT,PVT,7,5,9,16,4,7,5,4,6,5
2364x3871,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2370x3851,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2381x3722,fx,fx,7,1,0,12,4,1,2,3,6,6
2385x3878,PVT,PVT,4,5,9,3,7,7,5,4,6,5
2389x3741,fx,fx,7,3,0,0,4,1,4,4,6,0
2391x3715,fx,fx,8,8,0,10,6,1,7,4,6,2
2392x3863,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2396x3770,PVT,PVT,7,5,0,3,4,1,5,4,6,5
2395x3882,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2405x3711,fx,fx,7,3,0,0,4,1,4,3,6,0
2406x3896,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2415x3819,PVT,PVT,7,3,7,0,4,7,4,4,6,0
2424x3825,PVT,PVT,7,3,0,0,4,7,4,4,6,0
2428x3794,PVT,PVT,8,8,0,10,6,7,7,4,6,2
2437x3712,fx,fx,4,5,0,16,4,1,5,3,6,5
2440x3755,fx,fx,4,1,8,12,4,1,2,4,6,6
2455x3811,PVT,PVT,7,11,9,22,4,7,10,4,6,6
2457x3884,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2465x3757,fx,fx,4,3,8,0,4,1,4,4,6,0
2470x3837,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2477x3728,fx,fx,4,9,8,17,4,1,8,3,6,6
2491x3839,PVT,PVT,7,3,9,0,4,7,4,4,6,0
2343x3786,PVT,PVT,7,10,9,21,4,7,9,4,6,6
2373x3768,PVT,PVT,7,3,0,0,4,1,4,4,6,0
2391x3804,PVT,PVT,7,3,0,0,4,7,4,4,6,0
2410x3870,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2450x3899,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2494x3811,PVT,PVT,4,9,9,17,4,7,8,4,6,0
2341x3798,PVT,PVT,4,11,9,22,4,7,10,4,6,6
2414x3718,fx,fx,4,2,0,14,4,1,3,3,6,6
2460x3859,PVT,PVT,4,5,9,3,7,7,5,4,6,5
2496x3886,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2372x3862,PVT,PVT,4,3,9,0,7,7,4,4,6,0
2472x3794,PVT,PVT,7,5,9,3,4,7,5,4,6,5
2475x3825,PVT,PVT,7,3,9,0,4,7,4,4,6,0
2315x3806,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2351x3878,PVT,PVT,4,11,9,22,7,7,10,4,6,6
2435x3747,fx,fx,4,1,8,15,4,1,2,3,6,6
2485x3798,PVT,PVT,7,10,9,21,4,7,9,4,6,0
2324x3599,PVH,PVH,4,0,5,13,5,4,3,6,7,3
2327x3577,PVH,PVH,7,6,0,1,5,4,1,6,7,7
2326x3655,fx,fx,7,3,5,0,5,5,4,6,7,0
2333x3564,PVH,PVH,7,5,0,3,5,4,5,6,7,5
2334x3536,PVH,PVH,4,9,0,17,5,4,8,5,7,6
2340x3662,fx,fx,7,3,5,0,5,4,4,4,7,0
2343x3693,fx,fx,7,9,0,17,5,4,8,4,7,0
2351x3633,fx,fx,7,3,0,0,5,5,4,3,7,0
2364x3584,PVH,PVH,7,9,0,17,5,4,8,3,7,0
2383x3610,fx,fx,7,3,0,0,4,7,4,3,7,0
2389x3523,PVH,PVH,2,2,3,19,5,4,3,5,4,7
2392x3691,fx,fx,8,2,0,19,4,4,8,3,6,6
2397x3657,fx,fx,8,2,0,19,4,4,3,3,6,3
2402x3637,fx,fx,8,3,0,16,6,7,7,3,6,2
2404x3551,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2407x3628,fx,fx,7,3,0,0,4,7,4,3,6,0
2411x3538,PVH,PVH,4,2,3,19,5,4,3,5,4,3
2411x3635,fx,fx,8,3,0,16,6,7,7,3,6,2
2416x3636,fx,fx,8,5,0,3,6,7,7,3,6,2
2418x3512,PVH,PVH,2,2,3,19,5,4,3,5,4,3
2431x3610,fx,fx,7,1,0,15,4,1,2,3,6,6
2433x3521,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2435x3540,PVH,PVH,4,8,3,10,6,4,7,5,4,2
2436x3551,PVH,PVH,4,5,0,3,5,4,5,3,4,5
2448x3603,fx,fx,7,3,0,0,4,1,4,3,6,0
2451x3538,PVH,PVH,4,4,3,20,5,4,3,5,4,7
2454x3642,fx,fx,4,3,0,0,4,1,2,3,6,0
2462x3660,fx,fx,4,1,0,15,4,1,2,3,6,6
2463x3582,fx,fx,7,3,0,0,4,4,4,3,6,0
2469x3625,fx,fx,7,10,0,21,4,1,9,3,6,6
2481x3673,fx,fx,7,3,0,0,4,1,4,3,6,0
2485x3619,fx,fx,7,0,0,8,4,4,3,3,6,3
2394x3664,fx,fx,8,10,0,21,4,4,9,3,6,6
2445x3580,fx,fx,7,1,0,13,4,4,2,3,6,6
2331x3584,PVH,PVH,7,2,0,1,5,4,3,6,7,3
2414x3616,fx,fx,7,3,0,0,4,7,4,3,6,0
2426x3641,fx,fx,4,5,0,3,4,1,5,3,6,5
2445x3642,fx,fx,4,1,0,15,4,1,2,3,6,6
2449x3694,fx,fx,4,1,6,12,4,1,3,3,6,6
2343x3575,PVH,PVH,7,3,0,0,5,4,4,3,7,0
2360x3569,PVH,PVH,7,5,0,3,4,4,5,5,7,5
2388x3682,fx,fx,8,8,0,10,6,4,7,4,6,2
2418x3539,PVH,PVH,4,5,3,3,5,4,5,5,4,5
2427x3661,fx,fx,7,3,0,0,4,1,4,3,6,0
2464x3611,fx,fx,7,3,0,0,4,1,4,3,6,0
2314x3420,PVH,PVH,4,2,3,19,5,4,3,5,4,6
2321x3472,PVH,PVH,4,5,9,3,5,4,5,5,4,5
2324x3480,PVH,PVH,4,5,9,3,5,4,5,5,4,5
2327x3397,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2336x3383,PVH,PVH,7,9,3,17,5,4,8,5,4,0
2336x3332,PVH,PVH,4,2,3,19,5,4,3,5,4,6
2340x3402,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2344x3341,PVH,PVH,4,3,3,0,5,4,4,5,4,0
2352x3350,PVH,PVH,4,2,3,19,5,4,4,5,4,6
2351x3377,PVH,PVH,7,5,3,3,5,4,5,5,4,5
2349x3323,PVH,PVH,4,2,3,14,5,4,3,5,4,6
2355x3342,PVH,PVH,4,3,3,0,5,4,4,5,4,0
2360x3336,PVH,PVH,4,2,3,19,5,4,4,5,4,6
2360x3435,PVH,PVH,8,2,3,19,5,4,3,5,4,6
2366x3375,PVH,PVH,7,2,3,19,5,4,4,5,4,6
2376x3373,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2380x3337,PVH,PVH,4,5,3,3,5,4,5,5,4,5
2386x3369,PVH,PVH,7,2,3,19,5,4,4,5,4,6
2384x3415,PVH,PVH,4,5,3,3,5,4,5,5,4,5
2387x3441,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2389x3487,PVH,PVH,7,9,3,17,5,4,8,5,4,0
2403x3385,PVH,PVH,7,2,3,19,5,4,3,5,4,6
2404x3407,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2402x3322,PVH,PVH,2,2,3,19,5,4,8,5,4,6
2403x3472,PVH,PVH,3,2,3,19,5,4,3,5,4,6
2407x3491,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2416x3439,PVH,PVH,7,2,3,1,5,4,3,5,4,7
2418x3453,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2423x3402,PVH,PVH,7,9,3,17,5,4,8,5,4,0
2427x3330,PVH,PVH,2,2,3,1,5,4,4,5,4,1
2436x3468,PVH,PVH,7,1,3,13,5,4,2,5,4,6
2438x3488,PVH,PVH,2,2,3,1,5,4,3,5,4,7
2440x3482,PVH,PVH,2,2,3,1,5,4,3,5,4,7
2440x3392,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2440x3456,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2444x3423,PVH,PVH,3,2,3,19,5,4,3,5,4,6
2458x3409,PVH,PVH,2,3,3,0,5,4,4,5,4,0
2467x3387,PVH,PVH,2,2,3,19,5,4,3,5,4,3
2466x3351,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2470x3475,PVH,PVH,8,2,3,19,5,4,3,5,4,3
2472x3376,PVH,PVH,2,4,3,5,5,4,3,5,4,3
2477x3497,PVH,PVH,8,8,3,10,6,4,7,5,4,2
2483x3493,PVH,PVH,8,8,3,10,5,4,7,5,4,2
2487x3340,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2487x3464,PVH,PVH,3,2,3,19,5,4,3,5,4,6
2314x3382,PVH,PVH,2,2,3,19,5,4,3,5,4,7
2319x3366,PVH,PVH,2,2,3,19,5,4,3,5,4,6
2336x3362,PVH,PVH,4,2,3,19,5,4,3,5,4,7
2370x3318,PVH,PVH,2,3,3,0,5,4,4,5,4,0
2376x3316,PVH,PVH,2,2,3,1,5,4,4,5,4,7
2381x3495,PVH,PVH,7,1,3,7,5,4,8,5,4,3
2456x3491,PVH,PVH,8,9,3,17,5,4,8,5,4,0
2494x3374,PVH,PVH,2,5,3,3,5,4,5,5,4,5
2315x3318,PVH,PVH,4,2,3,1,5,4,3,5,4,7
2357x3406,PVH,PVH,4,5,3,3,5,4,5,5,4,5
2371x3452,PVH,PVH,8,8,3,10,6,4,7,5,4,2
2394x3467,PVH,PVH,4,2,3,19,5,4,3,5,4,7
2457x3423,PVH,PVH,3,4,3,19,5,4,3,5,4,3
2457x3434,PVH,PVH,3,9,3,17,5,4,8,5,4,0
2462x3443,PVH,PVH,3,2,3,19,5,4,3,5,4,6
2491x3316,PVH,PVH,2,4,1,20,5,4,3,5,4,3
2389x3333,PVH,PVH,2,2,3,19,5,4,3,5,4,3
2397x3422,PVH,PVH,7,2,3,19,5,4,3,5,4,7
2401x3356,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2403x3349,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2420x3461,PVH,PVH,8,8,3,10,6,4,7,5,4,2
2434x3329,PVH,PVH,2,3,3,0,5,4,4,5,4,0
2376x3402,PVH,PVH,4,2,3,19,5,4,3,5,4,6
2401x3458,PVH,PVH,7,2,3,14,5,4,3,5,4,3
2453x3397,PVH,PVH,2,2,3,19,5,4,3,5,4,3
2453x3314,PVH,PVH,2,4,3,20,5,4,3,5,4,7
2496x3352,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2319x3267,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2319x3236,PVH,PVH,4,2,3,19,5,4,3,5,4,6
2322x3289,PVH,PVH,4,2,3,19,5,4,3,5,4,6
2324x3215,PVH,PVH,4,2,3,19,5,4,3,5,4,6
2331x3232,PVH,PVH,7,4,3,5,5,4,3,5,4,3
2340x3155,PVH,PVH,3,1,0,15,5,4,2,5,4,6
2341x3207,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2344x3252,PVH,PVH,7,9,3,17,5,4,8,5,4,6
2348x3283,PVH,PVH,2,2,3,19,5,4,3,5,4,3
2351x3222,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2358x3184,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2360x3261,PVH,PVH,2,2,3,1,5,4,3,5,4,7
2372x3233,PVH,PVH,2,2,3,1,5,4,3,5,4,7
2370x3300,PVH,PVH,2,9,3,17,5,4,8,5,4,0
2371x3120,PVH,PVH,2,0,0,2,5,4,0,5,4,7
2378x3178,PVH,PVH,3,10,8,21,5,4,9,5,4,6
2381x3223,PVH,PVH,2,1,3,15,5,4,2,5,4,6
2389x3299,PVH,PVH,2,3,3,0,5,4,4,5,4,0
2388x3162,PVH,PVH,3,1,8,7,5,4,2,5,4,6
2389x3277,PVH,PVH,2,8,3,10,6,4,7,5,4,2
2398x3121,PVH,PVH,2,1,0,13,5,4,2,5,4,6
2401x3177,PVH,PVH,3,2,8,19,5,4,3,5,4,6
2412x3207,PVH,PVH,3,2,3,19,5,4,3,5,4,3
2415x3169,PVH,PVH,3,1,8,15,5,4,2,5,4,3
2416x3277,PVH,PVH,4,2,3,19,5,4,3,5,4,6
2423x3225,PVH,PVH,2,3,3,0,5,4,4,5,4,0
2426x3261,PVH,PVH,2,2,3,1,5,4,3,5,4,7
2425x3208,PVH,PVH,3,2,3,19,5,4,3,5,4,6
2436x3182,PVH,PVH,3,10,3,21,5,4,9,5,4,0
2437x3194,PVH,PVH,3,4,3,14,5,4,1,5,4,3
2438x3284,PVH,PVH,4,5,3,3,5,4,5,5,4,5
2444x3240,PVH,PVH,2,1,3,13,5,4,2,5,4,6
2445x3207,PVH,PVH,2,4,3,9,5,4,1,5,4,3
2446x3219,PVH,PVH,2,4,3,20,5,4,3,5,4,7
2447x3141,PVH,PVH,2,4,3,20,5,4,3,5,4,7
2450x3175,PVH,PVH,3,1,3,13,5,4,2,5,4,6
2452x3265,PVH,PVH,2,2,3,19,5,4,1,5,4,6
2455x3135,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2459x3183,PVH,PVH,3,1,3,15,5,4,2,5,4,6
2465x3131,PVH,PVH,7,5,3,3,5,4,5,5,4,5
2477x3192,PVH,PVH,4,2,0,19,5,4,3,5,4,6
2478x3138,PVH,PVH,7,9,3,17,5,4,4,5,4,0
2482x3113,MPN,MPN,2,4,1,20,5,4,3,5,4,3
2486x3249,PVH,PVH,5,4,1,9,5,4,1,5,4,3
2486x3225,PVH,PVH,3,1,1,13,5,4,2,5,4,6
2487x3257,PVH,PVH,5,1,1,13,5,4,1,5,4,3
2495x3116,MPN,MPN,2,2,1,1,5,4,3,5,4,3
2495x3195,PVH,PVH,3,2,0,14,5,4,0,5,4,3
2501x3262,PVH,PVH,5,4,1,20,5,4,1,5,4,7
2325x3252,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2366x3275,PVH,PVH,2,3,3,0,5,4,4,5,4,0
2376x3243,PVH,PVH,2,2,3,19,5,4,3,5,4,6
2378x3128,PVH,PVH,2,2,0,1,5,4,3,5,4,6
2389x3245,PVH,PVH,2,2,3,19,5,4,3,5,4,6
2404x3240,PVH,PVH,2,2,3,19,5,4,3,5,4,6
2411x3262,PVH,PVH,2,5,3,3,5,4,5,5,4,5
2433x3152,PVH,PVH,2,1,3,13,5,4,2,5,4,6
2447x3197,PVH,PVH,3,1,3,12,5,4,2,5,4,6
2461x3221,PVH,PVH,3,3,3,0,5,4,8,5,4,0
2463x3230,PVH,PVH,3,9,3,17,5,4,8,5,4,6
2463x3288,PVH,PVH,2,2,3,1,5,4,3,5,4,7
2478x3229,PVH,PVH,3,1,1,15,5,4,2,5,4,6
2480x3155,PVH,PVH,7,5,3,16,5,4,5,5,4,5
2364x3232,PVH,PVH,2,2,3,1,5,4,3,5,4,7
2444x3257,PVH,PVH,2,6,3,18,5,4,1,5,4,7
2496x3159,PVH,PVH,3,10,1,21,5,4,9,5,4,3
2374x3180,PVH,PVH,7,2,8,19,5,4,9,5,4,6
2356x3141,PVH,PVH,2,2,0,19,5,4,3,5,4,6
2362x3283,PVH,PVH,2,2,3,1,5,4,3,5,4,3
2424x3244,PVH,PVH,2,4,3,13,5,4,3,5,4,7
2486x3264,PVH,PVH,5,4,1,9,5,4,1,5,4,3
2435x3227,PVH,PVH,2,2,3,14,5,4,3,5,4,6
2314x3057,PVH,PVH,8,8,3,10,6,3,7,5,4,2
2314x3038,PV,PV,2,6,3,11,5,3,2,5,4,3
2315x3099,PVH,PVH,7,3,3,0,5,4,4,5,4,0
2318x2944,MPN,MPN,3,0,4,1,5,3,3,5,4,3
2317x3021,MPN,MPN,2,6,3,18,5,3,1,5,4,7
2327x3047,PVH,PVH,4,5,3,3,5,3,5,5,4,5
2334x3057,PVH,PVH,7,5,3,3,5,4,5,5,4,5
2345x3038,MPN,MPN,7,3,3,0,5,4,4,5,4,0
2350x3057,PVH,PVH,4,1,3,13,5,4,2,5,4,6
2353x2998,MPN,MPN,7,3,3,0,5,4,4,5,4,0
2365x3083,PVH,PVH,3,4,0,20,5,4,1,5,4,7
2365x2930,MPN,MPN,4,1,0,13,5,3,5,3,4,6
2369x3036,MPN,MPN,7,3,3,0,5,4,4,5,4,0
2367x3001,MPN,MPN,2,4,3,20,5,4,3,5,4,7
2384x3090,PVH,PVH,3,10,3,21,5,4,9,5,4,0
2389x2975,MPN,MPN,1,1,3,11,5,4,2,5,4,6
2391x3096,PVH,PVH,4,5,3,16,5,4,5,5,4,5
2401x3087,PVH,PVH,3,9,3,17,5,4,8,5,4,0
2405x2990,MPN,MPN,3,10,3,21,5,4,9,5,4,6
2410x2921,MPN,MPN,4,3,0,0,5,4,4,3,4,0
2410x3012,MPN,MPN,2,2,3,1,5,4,3,5,4,7
2412x2962,MPN,MPN,7,3,3,0,5,4,4,5,4,0
2422x3067,MPN,MPN,3,4,1,20,5,3,1,5,4,3
2424x3035,MPN,MPN,2,8,1,10,6,3,7,5,4,2
2431x3017,MPN,MPN,2,3,1,0,5,4,4,5,4,0
2442x3048,MPN,MPN,2,6,1,11,5,3,1,5,4,6
2441x2989,MPN,MPN,3,9,3,17,5,4,1,5,4,3
2446x3067,MPN,MPN,3,5,1,16,5,3,5,5,4,5
2451x3033,MPN,MPN,2,4,1,20,5,3,3,5,4,7
2453x2946,MPN,MPN,4,1,1,13,5,4,3,5,1,1
2454x3048,MPN,MPN,3,4,1,9,5,3,1,5,4,3
2458x2943,MPN,MPN,4,1,1,13,5,3,3,5,1,6
2466x2992,MPN,MPN,3,4,1,23,5,3,4,5,1,3
2467x3091,MPN,MPN,2,3,1,0,5,4,4,5,4,0
2468x2921,MPN,MPN,3,6,1,11,5,3,2,7,1,6
2473x2972,MPN,MPN,3,4,3,20,5,3,3,7,1,3
2474x2950,MPN,MPN,4,5,1,16,5,3,5,5,1,5
2476x2990,MPN,MPN,7,3,1,0,5,3,4,7,1,0
2490x3011,MPN,MPN,3,5,1,3,5,3,5,7,1,5
2495x3068,MPN,MPN,8,8,1,10,6,3,7,5,1,2
2326x2996,MPN,MPN,2,3,3,0,5,4,4,5,4,0
2335x3092,PVH,PVH,4,1,3,1,5,4,2,5,4,6
2340x2976,MPN,MPN,7,3,3,0,5,3,4,5,4,0
2342x2992,MPN,MPN,7,1,3,12,5,4,2,5,4,6
2370x2982,MPN,MPN,3,6,3,18,5,4,1,5,4,7
2379x3015,MPN,MPN,2,1,3,13,5,4,3,5,4,6
2386x3012,MPN,MPN,2,4,3,20,5,4,3,5,4,3
2401x3042,MPN,MPN,2,1,3,7,5,4,2,5,4,3
2419x2982,MPN,MPN,3,2,3,1,5,4,1,5,4,3
2452x3020,MPN,MPN,3,2,1,14,5,3,3,5,4,6
2474x3073,MPN,MPN,3,1,1,15,5,3,2,5,4,6
2491x3088,MPN,MPN,2,1,1,15,5,4,2,5,4,6
2344x3013,MPN,MPN,2,4,3,23,5,4,3,5,4,7
2385x2991,MPN,MPN,3,0,3,8,5,4,1,5,4,3
2401x2915,MPN,MPN,4,1,1,13,5,4,2,3,4,6
2403x3060,MPN,MPN,2,1,3,13,5,4,2,5,4,6
2410x2950,MPN,MPN,4,1,0,13,5,4,2,5,4,6
2416x3032,MPN,MPN,2,6,3,9,5,4,3,5,4,3
2451x2975,MPN,MPN,3,4,3,9,5,4,1,5,1,3
2483x2963,MPN,MPN,4,0,3,2,5,3,0,7,1,1
2489x3033,MPN,MPN,3,0,1,2,5,3,1,7,1,1
2349x2914,MPN,MPN,4,1,0,16,5,3,2,3,4,6
2443x2916,MPN,MPN,3,10,1,21,5,4,9,5,1,3
2458x3075,MPN,MPN,3,6,1,11,5,3,2,5,4,3
2481x2942,MPN,MPN,4,5,1,3,5,3,5,7,1,5
2326x3026,MPN,MPN,2,1,3,13,5,3,2,5,4,6
2354x2934,MPN,MPN,4,5,0,16,5,3,5,3,4,5
2359x2940,MPN,MPN,4,5,0,16,7,3,5,3,4,5
2407x2997,MPN,MPN,7,3,3,0,5,4,4,5,4,0
2480x3030,MPN,MPN,3,4,1,9,5,3,1,5,1,3
2489x2923,MPN,MPN,3,4,1,5,5,3,1,7,1,3
2315x2754,MPN,MPN,5,6,4,18,3,3,3,8,8,3
2323x2822,PV,PV,5,6,4,18,3,3,1,7,8,7
2329x2875,MPN,MPN,5,1,4,13,5,3,2,7,8,6
2330x2825,PV,PV,5,4,4,9,3,3,1,7,8,3
2332x2790,MPN,MPN,5,6,4,11,3,3,1,7,8,3
2341x2858,MPN,MPN,3,6,4,11,5,3,4,7,8,6
2340x2755,MPN,MPN,5,6,4,11,3,3,2,7,8,3
2345x2780,MPN,MPN,2,6,4,9,3,3,1,7,8,7
2345x2878,MPN,MPN,5,2,4,1,5,3,3,7,8,3
2346x2754,MPN,MPN,5,6,4,9,3,3,1,7,8,7
2346x2853,MPN,MPN,4,3,4,0,5,3,4,7,8,0
2348x2728,MPN,MPN,5,4,4,9,3,3,1,7,8,3
2347x2834,MPN,MPN,3,4,4,9,3,3,1,7,8,3
2354x2838,MPN,MPN,3,0,4,1,3,3,1,7,8,3
2358x2748,MPN,MPN,5,4,4,9,3,3,1,7,8,3
2360x2727,MPN,MPN,5,6,4,9,3,3,1,7,8,3
2361x2864,MPN,MPN,4,8,4,10,6,3,7,7,8,2
2368x2880,MPN,MPN,4,1,4,7,5,3,2,3,8,6
2370x2819,MPN,MPN,5,6,4,7,3,3,1,7,8,3
2372x2786,MPN,MPN,5,4,4,9,3,3,1,7,8,3
2375x2850,MPN,MPN,4,1,4,7,5,3,2,7,8,6
2376x2755,MPN,MPN,5,4,4,9,3,3,1,7,8,3
2379x2717,MPN,MPN,5,6,4,11,3,3,2,7,8,3
2382x2864,MPN,MPN,4,1,4,13,5,3,2,7,8,6
2385x2887,MPN,MPN,3,6,1,7,5,3,2,3,1,3
2383x2766,MPN,MPN,5,6,4,9,3,3,1,7,8,7
2384x2777,MPN,MPN,5,9,4,17,3,3,0,7,8,1
2399x2756,MPN,MPN,2,0,4,2,3,3,1,7,8,3
2408x2783,MPN,MPN,3,4,4,9,3,3,1,7,8,3
2407x2732,MPN,MPN,3,1,4,13,3,3,2,7,8,6
2406x2887,MPN,MPN,3,1,1,7,5,4,2,7,1,6
2413x2759,MPN,MPN,2,6,1,11,5,3,1,7,8,6
2414x2869,MPN,MPN,3,1,1,7,5,3,2,7,1,3
2422x2781,MPN,MPN,3,4,1,9,5,3,1,7,1,3
