,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
-2840x-2883,V3,V3,6,9,8,12,1,6,8,4,5,6
-2839x-2787,V3,V3,6,9,8,12,1,6,8,4,5,6
-2834x-2807,V3,V3,6,9,8,12,1,6,8,4,5,6
-2836x-2837,V3,V3,6,9,8,12,1,6,8,4,5,6
-2836x-2823,V3,V3,6,9,8,12,1,6,8,4,5,6
-2837x-2810,V3,V3,6,9,8,12,1,6,8,4,5,6
-2833x-2777,V3,V3,6,9,8,12,1,6,8,4,5,6
-2829x-2726,V3,V3,6,9,8,12,1,6,8,4,5,6
-2828x-2776,V3,V3,6,9,8,12,1,6,8,4,5,6
-2824x-2762,V3,V3,6,9,8,12,1,6,8,4,5,6
-2820x-2727,V3,V3,6,9,8,12,1,6,8,4,5,6
-2819x-2753,V3,V3,6,9,8,12,1,6,8,4,5,6
-2816x-2834,V3,V3,3,1,8,13,6,6,2,4,5,7
-2801x-2751,PVH,PVH,3,2,8,0,5,6,3,4,5,2
-2797x-2804,PVH,PVH,3,1,1,1,6,6,2,3,5,7
-2788x-2825,PVH,PVH,7,1,6,1,6,4,2,3,5,7
-2790x-2883,PVH,PVH,7,1,5,13,6,4,2,6,5,3
-2790x-2754,PVH,PVH,3,4,8,4,4,6,4,4,5,5
-2783x-2794,PVH,PVH,3,4,1,14,6,4,4,4,5,5
-2780x-2867,PVH,PVH,7,10,6,19,6,4,9,3,5,7
-2777x-2790,PVH,PVH,3,4,1,4,4,4,4,3,5,5
-2774x-2784,PVH,PVH,1,0,1,2,6,4,4,3,5,1
-2773x-2824,PVH,PVH,7,3,6,16,6,4,1,3,5,1
-2771x-2831,PVH,PVH,7,3,6,3,6,4,1,3,5,1
-2948x-2849,PVH,PVH,2,2,5,0,5,4,3,3,3,2
-2942x-2745,PVH,PVH,2,1,5,6,6,4,2,3,3,7
-2894x-2738,PVH,PVH,3,4,0,14,4,4,4,4,5,5
-2892x-2846,PVH,PVH,7,2,5,0,5,4,3,4,5,2
-2824x-2740,V3,V3,6,9,8,12,1,6,8,4,5,6
-2789x-2724,PVH,PVH,1,0,8,8,6,6,2,4,5,4
-2942x-2810,PVH,PVH,7,1,5,18,6,4,2,3,3,7
-2927x-2832,PVH,PVH,7,1,5,1,6,4,2,3,3,7
-2917x-2798,PVH,PVH,7,8,5,11,6,4,7,3,3,2
-2894x-2863,PVH,PVH,3,8,5,11,6,4,7,4,5,2
-2787x-2733,PVH,PVH,1,1,8,13,6,4,2,4,5,7
-2777x-2765,PVH,PVH,1,7,1,9,6,4,1,3,5,1
-2775x-2850,PVH,PVH,7,2,6,0,6,4,3,3,5,2
-2763x-2821,PVH,PVH,2,1,6,6,6,4,2,3,5,7
-2873x-2749,PVH,PVH,3,1,0,13,6,6,2,4,5,7
-2765x-2775,PVH,PVH,1,1,1,13,6,4,2,3,5,7
-2919x-2843,PVH,PVH,7,1,5,13,6,4,2,3,3,7
-2918x-2730,PVH,PVH,7,1,5,13,6,4,2,3,3,7
-2880x-2841,PVH,PVH,3,1,8,13,6,6,3,4,5,7
-2859x-2803,V3,V3,6,9,8,12,1,6,8,4,5,6
-2841x-2842,V3,V3,6,9,8,12,1,6,8,4,5,6
-2825x-2835,V3,V3,6,2,8,0,5,6,8,4,5,2
-2947x-2589,PVH,PVH,2,7,6,16,6,4,1,3,3,1
-2946x-2652,PVH,PVH,3,7,5,9,6,4,0,3,3,4
-2934x-2541,PVT,PVT,3,5,7,7,3,4,2,7,5,3
-2931x-2675,PVH,PVH,3,2,5,0,5,4,3,3,3,2
-2931x-2613,PVH,PVH,2,3,5,10,3,4,1,3,5,1
-2911x-2568,PVH,PVH,2,5,5,7,6,4,6,6,5,7
-2913x-2580,PVH,PVH,2,1,5,18,6,4,2,6,5,7
-2911x-2683,PVH,PVH,3,4,0,4,4,4,4,6,5,5
-2910x-2657,PVH,PVH,3,1,5,13,6,4,2,6,5,7
-2903x-2699,PVH,PVH,3,0,0,2,6,4,0,6,5,4
-2901x-2594,PVH,PVH,3,4,5,14,4,4,4,4,5,5
-2898x-2605,PVH,PVH,3,4,5,4,4,4,4,4,5,5
-2898x-2533,PVT,PVT,8,5,7,7,8,5,6,4,5,3
-2893x-2640,PVH,PVH,2,1,5,6,6,4,2,6,5,7
-2892x-2562,PVH,PVH,8,5,5,7,6,4,6,4,5,3
-2881x-2586,PVH,PVH,3,8,5,11,6,4,7,4,5,2
-2877x-2621,PVH,PVH,3,4,8,4,4,6,4,4,5,5
-2872x-2552,V3,V3,3,2,8,0,5,6,3,4,5,2
-2873x-2585,PVH,PVH,3,2,8,0,5,6,3,4,5,2
-2870x-2541,V3,V3,6,9,8,12,1,6,8,4,5,2
-2870x-2653,PVH,PVH,3,2,8,0,5,4,3,4,5,2
-2869x-2672,PVH,PVH,3,1,8,13,6,6,2,4,5,7
-2869x-2525,V3,V3,6,9,8,12,1,6,8,4,5,6
-2867x-2535,V3,V3,6,9,8,12,1,6,8,4,5,6
-2859x-2548,V3,V3,6,9,8,12,1,6,8,4,5,6
-2858x-2565,V3,V3,3,9,8,12,1,6,8,4,5,6
-2856x-2579,V3,V3,6,9,8,12,1,6,8,4,5,5
-2855x-2619,V3,V3,6,9,8,12,1,6,8,4,5,2
-2854x-2588,V3,V3,6,9,8,12,1,6,8,4,5,6
-2855x-2635,V3,V3,6,9,8,12,1,6,8,4,5,6
-2854x-2604,V3,V3,6,9,8,12,1,6,8,4,5,6
-2851x-2697,V3,V3,6,9,8,12,1,6,8,4,5,6
-2850x-2658,V3,V3,6,9,8,12,1,6,8,4,5,6
-2847x-2635,V3,V3,6,9,8,12,1,6,8,4,5,6
-2849x-2628,V3,V3,6,9,8,12,1,6,8,4,5,6
-2848x-2590,V3,V3,6,9,8,12,1,6,8,4,5,6
-2846x-2585,V3,V3,3,9,8,12,1,6,8,4,5,2
-2846x-2684,V3,V3,6,9,8,12,1,6,8,4,5,6
-2843x-2667,V3,V3,6,9,8,12,1,6,8,4,5,6
-2840x-2539,V3,V3,6,9,8,12,1,6,8,4,5,6
-2839x-2531,V3,V3,6,9,8,12,1,6,8,4,5,6
-2837x-2630,V3,V3,6,9,8,12,1,6,8,4,5,6
-2834x-2609,V3,V3,6,9,8,12,1,6,8,4,5,6
-2832x-2594,V3,V3,6,9,8,12,1,6,8,4,5,6
-2831x-2617,V3,V3,6,9,8,12,1,6,8,4,5,6
-2832x-2529,V3,V3,6,9,8,12,1,6,8,4,5,2
-2832x-2640,V3,V3,6,9,8,12,1,6,8,4,5,6
-2826x-2693,V3,V3,6,9,8,12,1,6,8,4,5,6
-2829x-2582,V3,V3,6,9,8,12,1,6,8,4,5,6
-2825x-2632,V3,V3,6,9,8,12,1,6,8,4,5,6
-2824x-2589,V3,V3,6,9,8,12,1,6,8,4,5,6
-2821x-2624,V3,V3,6,9,8,12,1,6,8,4,5,6
-2820x-2562,V3,V3,3,9,8,12,1,6,8,4,5,6
-2819x-2573,V3,V3,6,9,8,12,1,6,8,4,5,6
-2816x-2663,V3,V3,6,9,8,12,1,6,3,4,5,2
-2798x-2546,PVH,PVH,2,5,7,7,8,5,6,4,5,3
-2797x-2523,PVH,PVH,2,2,7,0,5,5,3,4,5,2
-2793x-2643,PVH,PVH,3,2,4,0,5,6,3,4,5,2
-2792x-2579,PVH,PVH,2,1,8,6,6,4,2,4,5,7
-2789x-2653,PVH,PVH,1,0,4,8,3,4,0,4,5,4
-2784x-2625,PVH,PVH,2,4,4,14,5,4,4,4,5,5
-2777x-2576,PVH,PVH,2,0,7,2,3,4,0,3,5,4
-2777x-2603,PVH,PVH,2,1,5,6,6,4,2,4,5,7
-2775x-2541,PVH,PVH,8,5,7,7,8,5,6,7,5,3
-2767x-2639,PVH,PVH,2,8,4,11,5,4,7,3,5,2
-2762x-2531,PVH,PVH,8,5,7,7,8,5,6,7,5,3
-2930x-2663,PVH,PVH,1,1,5,13,6,4,2,3,3,7
-2911x-2587,PVH,PVH,2,1,5,6,6,4,2,6,5,7
-2904x-2637,PVH,PVH,3,2,5,0,5,4,3,6,5,2
-2851x-2688,V3,V3,6,9,8,12,1,6,8,4,5,6
-2847x-2704,V3,V3,6,9,8,12,1,6,8,4,5,6
-2825x-2609,V3,V3,6,9,8,12,1,6,8,4,5,6
-2822x-2598,V3,V3,6,9,8,12,1,6,8,4,5,6
-2936x-2638,PVH,PVH,2,2,5,0,5,4,3,3,3,2
-2824x-2681,V3,V3,6,9,8,12,1,6,8,4,5,6
-2824x-2673,V3,V3,6,9,8,12,1,6,8,4,5,6
-2788x-2555,PVH,PVH,2,5,7,7,8,4,6,4,5,3
-2951x-2371,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2942x-2350,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2941x-2489,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2933x-2418,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2934x-2440,PVT,PVT,8,4,7,14,4,5,4,7,7,5
-2933x-2368,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2932x-2497,PVT,PVT,8,5,7,7,8,5,6,7,5,3
-2928x-2478,PVT,PVT,8,10,7,19,8,5,9,7,7,3
-2927x-2426,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2921x-2462,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2910x-2497,PVT,PVT,8,5,7,7,8,5,6,4,5,3
-2912x-2333,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2912x-2378,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2910x-2388,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2906x-2345,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2905x-2480,PVT,PVT,8,5,7,7,8,5,6,4,5,3
-2902x-2421,PVT,PVT,3,10,7,19,4,5,9,6,7,2
-2899x-2441,PVT,PVT,3,2,7,0,5,5,3,6,7,2
-2893x-2374,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2891x-2345,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2891x-2475,PVT,PVT,3,2,8,0,5,6,3,4,5,2
-2882x-2330,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2880x-2350,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2872x-2490,V3,V3,6,9,8,12,1,6,8,4,5,6
-2871x-2393,PVT,PVT,8,2,7,0,5,5,3,6,7,2
-2863x-2341,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2867x-2501,V3,V3,6,9,8,12,1,6,8,4,5,6
-2867x-2458,V3,V3,6,9,8,12,1,6,8,4,5,6
-2867x-2477,V3,V3,6,9,8,12,1,6,8,4,5,6
-2863x-2422,PVT,PVT,3,2,8,0,5,5,3,4,7,2
-2863x-2365,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2860x-2447,V3,V3,6,9,8,12,1,6,8,4,7,6
-2862x-2465,V3,V3,6,9,8,12,1,6,8,4,5,6
-2858x-2438,V3,V3,6,9,8,12,1,5,8,4,7,2
-2853x-2490,V3,V3,6,9,8,12,1,6,8,4,5,6
-2848x-2472,V3,V3,6,9,8,12,1,6,8,4,5,6
-2848x-2439,V3,V3,6,9,8,12,1,6,8,4,7,6
-2846x-2494,V3,V3,6,9,8,12,1,6,8,4,5,6
-2845x-2453,V3,V3,6,9,8,12,1,6,8,4,7,6
-2821x-2345,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2820x-2373,PVT,PVT,3,4,7,4,5,5,4,7,7,5
-2808x-2473,PVT,PVT,8,5,7,7,8,6,6,4,5,3
-2805x-2390,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2802x-2352,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2796x-2469,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2797x-2443,PVT,PVT,8,5,7,7,3,5,6,7,7,7
-2790x-2389,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2773x-2463,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2767x-2392,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2767x-2408,PVT,PVT,8,8,7,11,5,5,7,7,7,2
-2872x-2324,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2836x-2388,PVT,PVT,3,4,7,4,4,5,4,7,7,5
-2802x-2415,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2787x-2434,PVT,PVT,3,4,7,14,4,5,4,7,7,5
-2778x-2423,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2933x-2356,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2913x-2355,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2888x-2318,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2853x-2391,PVT,PVT,3,2,7,0,5,5,3,6,7,2
-2849x-2397,PVT,PVT,3,2,7,0,5,5,3,6,7,2
-2845x-2362,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2781x-2389,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2889x-2394,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2834x-2348,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2802x-2341,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2773x-2322,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2926x-2411,PVT,PVT,3,5,7,7,8,5,3,7,7,3
-2797x-2453,PVT,PVT,3,2,7,0,5,5,3,6,7,2
-2773x-2500,PVT,PVT,8,5,7,7,8,5,6,7,5,3
-2946x-2292,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2944x-2228,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2935x-2259,PVT,PVT,8,10,7,19,8,5,9,7,7,2
-2933x-2243,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2924x-2161,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2919x-2227,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2913x-2240,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2913x-2212,PVT,PVT,8,4,7,4,5,5,4,7,7,5
-2913x-2267,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2913x-2259,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2893x-2252,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2892x-2137,PVT,PVT,8,10,7,19,5,5,9,7,7,2
-2887x-2225,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2880x-2286,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2881x-2145,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2873x-2302,PVT,PVT,3,5,7,7,3,5,6,7,7,3
-2874x-2238,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2872x-2191,PVT,PVT,3,4,7,14,4,5,4,7,7,5
-2874x-2169,PVT,PVT,8,2,7,0,8,5,3,7,7,2
-2867x-2233,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2860x-2189,PVT,PVT,3,4,7,14,3,5,4,7,7,5
-2851x-2219,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2825x-2126,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2823x-2240,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2822x-2258,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2815x-2236,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2799x-2268,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2794x-2236,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2791x-2187,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2784x-2207,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2785x-2231,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2775x-2258,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2767x-2283,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2908x-2190,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2908x-2149,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2857x-2253,PVT,PVT,8,5,7,7,8,5,9,7,7,3
-2854x-2130,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2850x-2250,PVT,PVT,8,10,7,19,5,5,9,7,7,2
-2838x-2187,PVT,PVT,3,4,7,14,4,5,4,7,7,5
-2807x-2260,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2896x-2288,PVT,PVT,3,4,7,4,4,3,4,7,7,5
-2894x-2295,PVT,PVT,3,4,7,4,4,5,4,7,7,5
-2862x-2177,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2825x-2165,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2770x-2138,PVT,PVT,3,4,6,4,4,5,4,7,7,5
-2901x-2281,PVT,PVT,3,5,7,7,8,5,4,7,7,3
-2835x-2227,PVT,PVT,8,5,7,7,3,5,6,7,7,3
-2917x-2180,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2902x-2232,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2873x-2135,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2839x-2233,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2824x-2156,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2772x-2216,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2768x-2124,PVT,PVT,8,5,6,13,3,5,6,7,7,3
-2748x-2249,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2748x-2161,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2743x-2254,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2739x-2179,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2732x-2152,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2736x-2204,PVT,PVT,3,2,7,0,5,5,6,7,7,2
-2732x-2299,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2721x-2190,PVT,PVT,3,2,7,0,5,5,4,7,7,2
-2717x-2222,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2715x-2283,PVT,PVT,3,4,7,4,4,5,4,7,7,5
-2711x-2192,PVT,PVT,3,4,7,14,3,5,4,7,7,5
-2701x-2253,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2700x-2239,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2696x-2286,PVT,PVT,3,4,7,14,4,5,4,7,7,5
-2699x-2127,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2696x-2186,PVT,PVT,8,4,7,14,6,5,4,7,7,5
-2692x-2193,PVT,PVT,3,4,7,14,6,5,4,7,7,5
-2682x-2268,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2680x-2280,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2680x-2219,PVT,PVT,3,8,7,11,5,5,7,7,7,2
-2676x-2132,PVT,PVT,3,4,7,14,6,5,4,7,7,5
-2674x-2188,PVT,PVT,3,4,7,14,5,5,4,7,7,5
-2671x-2155,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2671x-2134,PVT,PVT,8,4,7,14,5,5,4,7,7,5
-2662x-2180,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2652x-2279,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2649x-2259,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2623x-2165,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2621x-2155,PVT,PVT,8,2,7,0,5,5,6,7,7,2
-2617x-2204,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2615x-2243,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2614x-2281,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2615x-2214,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2608x-2206,PVT,PVT,3,4,7,14,6,5,4,7,7,5
-2603x-2172,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2600x-2161,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2595x-2287,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2590x-2269,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2582x-2186,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2577x-2167,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2563x-2195,PVT,PVT,3,8,7,11,5,5,7,7,7,2
-2743x-2290,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2728x-2291,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2722x-2145,PVT,PVT,8,8,7,11,5,5,7,7,7,2
-2669x-2241,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2642x-2179,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2637x-2201,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2601x-2249,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2597x-2269,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2574x-2301,PVT,PVT,3,2,7,0,5,5,3,7,7,2
-2739x-2270,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2736x-2240,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2736x-2213,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2726x-2189,PVT,PVT,3,2,7,14,5,3,3,7,7,5
-2693x-2161,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2687x-2250,PVT,PVT,8,10,7,19,8,5,9,7,7,2
-2623x-2265,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2584x-2250,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2668x-2290,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2656x-2256,PVT,PVT,8,2,7,0,5,5,6,7,7,2
-2628x-2122,PVT,PVT,8,8,3,11,5,5,7,7,7,2
-2594x-2189,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2699x-2178,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2619x-2224,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2616x-2259,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2607x-2157,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2585x-2139,PVT,PVT,8,10,7,19,3,5,9,7,7,2
-2561x-2297,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2747x-2353,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2747x-2442,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2741x-2406,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2731x-2454,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2720x-2389,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2723x-2408,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2718x-2427,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2707x-2341,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2701x-2384,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2699x-2373,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2695x-2482,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2692x-2345,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2682x-2422,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2674x-2327,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2673x-2468,PVT,PVT,8,6,7,5,3,5,5,7,7,0
-2672x-2348,PVT,PVT,8,8,7,11,3,5,7,7,7,2
-2670x-2482,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2650x-2399,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2649x-2437,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2649x-2329,PVT,PVT,8,10,7,19,8,5,9,7,7,3
-2640x-2380,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2633x-2475,PVT,PVT,8,5,7,13,8,5,6,7,7,3
-2628x-2352,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2623x-2456,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2620x-2467,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2619x-2422,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2618x-2480,PVT,PVT,8,6,7,5,3,5,5,7,7,0
-2615x-2393,PVT,PVT,8,5,7,13,8,5,2,7,7,3
-2611x-2368,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2606x-2412,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2604x-2471,PVT,PVT,2,1,7,13,3,5,2,7,7,7
-2597x-2489,PVT,PVT,3,5,7,7,8,3,6,7,7,3
-2594x-2407,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2586x-2338,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2586x-2384,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2567x-2415,PVT,PVT,1,5,7,7,8,5,6,7,7,3
-2566x-2387,PVT,PVT,8,5,7,7,8,5,7,7,7,3
-2564x-2395,PVT,PVT,1,8,7,11,5,5,7,7,7,2
-2567x-2329,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2562x-2427,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2716x-2453,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2643x-2466,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2611x-2376,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2725x-2496,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2720x-2476,PVT,PVT,8,5,7,13,8,5,6,7,7,3
-2712x-2467,PVT,PVT,8,2,7,0,5,5,4,7,7,5
-2704x-2395,PVT,PVT,8,2,7,0,5,5,3,7,7,2
-2682x-2477,PVT,PVT,8,5,7,13,8,5,6,7,7,3
-2677x-2502,PVH,PVH,8,5,5,13,3,5,6,7,7,3
-2670x-2397,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2648x-2414,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2637x-2319,PVT,PVT,8,4,7,4,4,5,4,7,7,5
-2612x-2435,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2587x-2322,PVT,PVT,8,10,7,19,3,5,9,7,7,5
-2666x-2443,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2651x-2462,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2631x-2392,PVT,PVT,8,8,7,11,5,5,7,7,7,2
-2634x-2428,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2592x-2456,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2740x-2430,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2722x-2443,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2676x-2368,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2644x-2449,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2622x-2322,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2590x-2376,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2588x-2391,PVT,PVT,8,5,7,7,8,5,6,7,7,3
-2583x-2450,PVT,PVT,2,5,7,7,8,5,6,7,7,3
-2748x-2537,PVH,PVH,8,5,7,7,8,5,6,7,3,3
-2747x-2656,PVH,PVH,2,2,5,0,5,4,3,3,3,2
-2749x-2629,PVH,PVH,2,1,5,6,6,4,2,3,3,7
-2738x-2694,PVH,PVH,7,7,5,9,6,4,0,3,3,1
-2735x-2531,PVH,PVH,8,2,7,0,5,5,3,7,3,2
-2730x-2542,PVH,PVH,8,2,7,0,5,4,3,6,3,2
-2728x-2596,PVH,PVH,1,1,5,13,3,4,2,3,3,7
-2725x-2698,PVH,PVH,7,1,5,1,6,4,2,3,3,7
-2728x-2523,PVH,PVH,8,5,7,7,8,4,6,7,3,3
