,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
-2232x4301,V3,V3,7,8,6,6,8,5,6,8,8,4
-2227x4290,fx,fx,7,2,6,0,8,5,2,8,8,6
-2225x4312,V3,V3,7,8,6,6,8,5,6,8,8,4
-2213x4328,V3,V3,7,8,6,6,8,5,6,8,8,4
-2212x4340,V3,V3,7,8,6,6,8,5,6,8,6,6
-2205x4250,fx,fx,5,7,6,4,8,5,4,8,8,3
-2206x4291,fx,fx,5,7,6,4,8,5,4,8,8,3
-2203x4337,V3,V3,7,8,6,6,8,5,6,8,8,4
-2202x4276,fx,fx,5,7,6,4,8,5,4,8,8,3
-2199x4265,fx,fx,5,7,6,4,8,5,4,8,8,3
-2190x4302,fx,fx,5,9,6,11,8,5,4,8,8,0
-2190x4356,V3,V3,7,8,6,6,8,5,6,8,6,4
-2189x4325,fx,fx,5,7,6,4,8,5,4,8,8,3
-2182x4322,fx,fx,5,7,6,4,8,5,4,8,8,3
-2180x4329,fx,fx,5,9,6,11,8,5,4,8,8,0
-2174x4358,V3,V3,7,8,6,6,8,5,6,8,6,4
-2171x4366,V3,V3,7,8,6,6,8,5,6,8,6,4
-2170x4300,fx,fx,5,7,6,4,8,5,4,8,8,3
-2170x4378,V3,V3,7,8,6,6,8,5,6,5,6,4
-2170x4345,fx,fx,5,7,6,4,8,5,4,8,8,3
-2166x4335,fx,fx,5,7,6,4,8,5,4,8,8,3
-2162x4385,V3,V3,7,8,6,6,8,5,6,5,6,4
-2160x4262,fx,fx,5,7,6,4,8,5,4,8,8,3
-2154x4231,fx,fx,5,7,6,4,8,5,4,8,8,3
-2153x4333,fx,fx,5,7,6,4,8,5,4,8,8,3
-2152x4389,V3,V3,7,8,6,6,8,5,6,5,6,4
-2139x4289,fx,fx,5,7,6,4,8,5,4,8,8,3
-2141x4392,V3,V3,7,7,6,4,8,5,6,5,6,3
-2135x4231,fx,fx,5,9,6,11,8,5,4,8,8,0
-2133x4268,fx,fx,5,7,6,4,8,5,4,8,8,3
-2130x4369,fx,fx,6,5,6,3,8,5,3,8,6,5
-2125x4401,V3,V3,7,8,6,6,8,5,6,5,6,4
-2124x4392,V3,V3,7,8,6,6,8,5,6,5,6,4
-2112x4387,V3,V3,7,8,6,6,8,5,6,5,6,4
-2113x4293,fx,fx,5,7,6,4,8,5,4,8,8,3
-2114x4322,fx,fx,5,7,6,4,8,5,4,8,8,3
-2109x4380,V3,V3,7,8,6,6,8,5,6,5,6,4
-2108x4392,V3,V3,7,8,6,6,8,5,6,5,6,6
-2101x4268,fx,fx,5,7,6,4,8,5,4,8,8,3
-2093x4264,fx,fx,5,7,6,4,8,5,4,8,8,3
-2091x4354,fx,fx,5,7,6,4,8,5,4,8,6,3
-2084x4392,V3,V3,7,8,6,6,8,5,6,5,6,4
-2082x4325,fx,fx,5,7,6,4,8,5,4,8,8,3
-2081x4285,fx,fx,5,7,6,4,8,5,4,8,8,3
-2077x4382,V3,V3,3,9,6,11,8,5,7,5,6,0
-2079x4395,V3,V3,7,8,6,6,8,5,6,5,6,4
-2078x4234,fx,fx,5,7,6,4,8,5,4,8,8,3
-2076x4316,fx,fx,5,7,6,4,8,5,4,8,8,3
-2073x4291,fx,fx,5,7,6,4,8,5,4,8,8,3
-2074x4367,fx,fx,5,7,6,4,8,5,9,5,6,3
-2062x4407,V3,V3,7,8,6,6,8,7,6,5,6,4
-2061x4382,V3,V3,7,8,6,6,8,5,6,5,6,4
-2057x4398,V3,V3,7,8,6,6,8,7,6,5,6,4
-2050x4389,V3,V3,7,8,6,6,8,7,6,5,6,4
-2049x4229,fx,fx,5,7,6,4,5,5,4,8,3,3
-2044x4395,V3,V3,7,8,6,6,8,7,6,5,6,4
-2223x4245,fx,fx,2,8,6,6,8,5,6,3,8,4
-2217x4245,fx,fx,2,2,6,0,8,5,6,3,8,6
-2114x4350,fx,fx,5,7,6,4,8,5,4,8,8,3
-2112x4235,fx,fx,5,7,6,4,8,5,4,8,8,3
-2090x4399,V3,V3,7,8,6,6,8,5,6,5,6,4
-2084x4407,V3,V3,7,8,6,6,8,5,6,5,6,4
-2086x4331,fx,fx,5,7,6,4,8,5,4,8,8,3
-2057x4356,fx,fx,5,7,6,4,8,5,4,8,6,3
-2053x4267,fx,fx,5,7,6,4,8,5,4,8,8,3
-2192x4292,fx,fx,5,7,6,4,8,5,4,8,8,3
-2153x4249,fx,fx,5,7,6,4,8,5,4,8,8,3
-2144x4232,fx,fx,5,7,6,4,8,5,4,8,8,3
-2101x4298,fx,fx,5,7,6,4,8,5,4,8,8,3
-2071x4328,fx,fx,5,7,6,4,8,5,4,8,6,3
-2067x4335,fx,fx,5,2,6,0,8,5,4,8,6,6
-2193x4339,V3,V3,5,7,6,4,8,5,4,8,8,3
-2091x4389,V3,V3,7,8,6,6,8,5,6,5,6,4
-2232x4476,PVT,PVT,6,2,6,0,8,5,2,5,6,6
-2230x4423,V3,V3,7,8,6,6,8,7,6,5,6,4
-2221x4578,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2221x4529,PVT,PVT,2,2,7,0,8,5,2,6,3,6
-2212x4429,V3,V3,7,8,6,6,8,7,6,5,6,4
-2209x4537,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2203x4434,V3,V3,7,8,6,6,8,7,6,5,6,4
-2203x4586,PVT,PVT,2,2,7,0,8,5,2,6,3,6
-2199x4546,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2195x4436,V3,V3,7,8,6,6,8,7,6,5,6,4
-2194x4442,V3,V3,7,8,6,6,8,7,6,5,6,4
-2194x4485,PVT,PVT,6,5,6,3,8,7,3,5,6,5
-2189x4494,PVT,PVT,6,5,6,3,8,7,3,5,6,5
-2190x4452,V3,V3,7,8,6,6,8,7,6,5,6,4
-2188x4508,PVT,PVT,6,5,6,3,8,5,3,5,6,5
-2178x4461,V3,V3,7,8,6,6,8,7,6,5,6,4
-2178x4471,V3,V3,7,8,6,6,8,7,6,5,6,4
-2177x4481,V3,V3,7,2,6,0,8,7,6,5,6,6
-2174x4558,PVT,PVT,6,5,7,3,1,5,3,3,6,5
-2172x4570,PVT,PVT,6,5,7,3,1,5,3,3,3,5
-2173x4472,V3,V3,7,8,6,6,8,7,6,5,6,4
-2172x4607,PVT,PVT,2,2,1,0,7,5,2,3,3,6
-2167x4461,V3,V3,7,8,6,6,8,7,6,5,6,4
-2166x4588,PVT,PVT,6,2,7,0,7,5,2,3,3,6
-2164x4499,V3,V3,7,8,6,6,8,7,6,5,6,4
-2161x4548,PVT,PVT,6,2,7,0,8,5,2,5,6,6
-2162x4470,V3,V3,7,8,6,6,8,7,6,5,6,4
-2155x4493,V3,V3,7,8,6,6,8,7,6,5,6,4
-2156x4480,V3,V3,7,8,6,6,8,7,6,5,6,4
-2159x4526,PVT,PVT,2,2,6,0,8,7,2,5,6,6
-2157x4503,V3,V3,7,8,6,6,8,7,6,5,6,4
-2145x4525,PVT,PVT,2,2,6,0,8,7,2,5,6,6
-2146x4498,V3,V3,7,8,6,6,8,7,6,5,6,4
-2138x4505,V3,V3,7,8,6,6,8,7,6,5,6,4
-2128x4594,PVT,PVT,6,5,1,3,7,5,3,3,3,5
-2121x4505,V3,V3,7,8,6,6,8,7,6,5,6,4
-2121x4522,V3,V3,7,8,6,6,8,7,6,5,6,4
-2117x4512,V3,V3,7,8,6,6,8,7,6,5,6,4
-2114x4549,PVT,PVT,2,2,6,0,8,7,2,3,6,6
-2117x4478,V3,V3,7,8,6,6,8,7,6,5,6,4
-2111x4467,V3,V3,7,8,6,6,8,7,6,5,6,4
-2106x4503,V3,V3,7,8,6,6,8,7,6,5,6,4
-2106x4580,PVT,PVT,6,2,7,0,8,5,2,3,3,6
-2104x4484,V3,V3,7,8,6,6,8,7,6,5,6,4
-2094x4467,V3,V3,7,8,6,6,8,7,6,5,6,4
-2091x4482,PVT,PVT,7,11,6,22,8,7,2,5,6,1
-2081x4576,PVT,PVT,6,2,7,0,7,5,3,3,3,6
-2080x4473,V3,V3,7,8,6,6,8,7,6,5,6,4
-2069x4479,V3,V3,7,8,6,6,8,7,6,5,6,4
-2071x4591,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2070x4533,PVT,PVT,2,2,4,0,8,7,2,5,6,6
-2052x4502,PVT,PVT,2,2,6,0,8,7,2,5,6,6
-2052x4593,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2049x4569,PVT,PVT,2,2,7,0,7,5,2,6,3,6
-2089x4574,PVT,PVT,6,5,7,3,1,5,3,3,3,5
-2201x4465,V3,V3,7,5,6,3,8,7,3,5,6,5
-2078x4603,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2130x4534,PVT,PVT,7,8,6,0,8,7,2,5,6,6
-2127x4514,V3,V3,7,8,6,6,8,7,6,5,6,4
-2226x4450,V3,V3,7,8,6,6,8,7,2,5,6,4
-2217x4566,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2028x4537,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2026x4426,V3,V3,7,8,6,6,8,7,6,5,6,4
-2028x4478,fx,fx,2,0,1,2,7,7,1,3,6,1
-2010x4560,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2006x4478,PVT,PVT,2,5,1,3,7,5,3,3,6,5
-2004x4512,PVT,PVT,2,11,7,22,8,5,8,6,3,1
-2004x4585,PVT,PVT,2,11,7,22,8,5,8,6,3,1
-1997x4471,fx,fx,2,7,1,4,7,5,4,3,6,3
-1980x4483,fx,fx,2,2,1,0,7,5,2,3,3,6
-1972x4531,PVT,PVT,2,2,7,0,7,5,2,6,3,6
-1972x4540,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1966x4484,fx,fx,2,2,7,0,7,5,2,3,3,6
-1957x4443,fx,fx,2,2,1,0,7,5,2,3,3,6
-1957x4492,fx,fx,2,0,7,2,7,5,2,3,3,1
-1949x4554,PVT,PVT,3,0,7,2,7,5,1,6,3,1
-1949x4561,PVT,PVT,3,0,7,2,8,5,1,6,3,1
-1939x4538,PVT,PVT,3,0,7,2,7,5,1,6,3,1
-1935x4462,fx,fx,2,2,7,0,7,5,2,3,3,6
-1929x4555,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1927x4481,fx,fx,3,7,7,4,7,5,4,3,3,3
-1925x4433,fx,fx,5,12,1,24,7,5,4,8,3,3
-1914x4608,PVT,PVT,6,11,7,22,8,5,8,6,3,1
-1912x4544,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1915x4563,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1903x4440,fx,fx,2,2,1,0,7,5,2,8,3,6
-1906x4584,PVT,PVT,6,11,7,22,8,5,3,6,3,5
-1896x4460,fx,fx,2,2,1,0,7,5,2,8,3,6
-1895x4537,PVT,PVT,5,7,7,4,7,5,4,6,3,3
-1897x4602,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1878x4443,fx,fx,5,7,1,4,7,5,4,8,3,3
-1874x4599,PVT,PVT,3,0,7,22,8,5,1,6,3,1
-1869x4496,fx,fx,5,9,1,11,7,5,7,8,3,0
-1851x4603,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1966x4563,PVT,PVT,3,7,7,4,7,5,4,6,3,3
-1935x4513,PVT,PVT,2,2,7,0,7,5,2,3,3,6
-1912x4518,PVT,PVT,5,11,7,22,8,5,8,6,3,1
-1887x4511,fx,fx,5,7,7,4,7,5,4,8,3,3
-1886x4503,fx,fx,5,5,7,3,7,5,3,8,3,5
-1882x4453,fx,fx,5,7,1,4,7,5,4,8,3,3
-1881x4576,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1963x4508,fx,fx,2,7,7,4,7,5,4,3,3,3
-1963x4600,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1959x4578,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1905x4576,PVT,PVT,6,5,7,3,7,5,3,6,3,5
-1852x4543,PVT,PVT,2,9,7,11,7,5,7,8,3,0
-1851x4560,PVT,PVT,2,2,7,0,7,5,2,6,3,6
-2025x4583,PVT,PVT,2,2,7,0,8,5,2,6,3,6
-1929x4491,fx,fx,3,11,7,22,7,5,8,3,3,1
-1865x4588,PVT,PVT,3,7,7,4,7,5,4,6,3,3
-1991x4580,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2000x4547,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1931x4443,fx,fx,5,7,1,4,7,5,4,8,3,3
-1871x4572,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-1864x4463,fx,fx,5,7,1,4,7,5,4,8,3,3
-1862x4437,fx,fx,5,11,1,22,7,5,8,8,8,1
-2027x4387,V3,V3,7,8,6,6,8,7,6,5,6,4
-2025x4377,V3,V3,7,8,6,6,8,7,6,5,6,4
-2024x4402,V3,V3,7,8,6,6,8,7,6,5,6,4
-2015x4302,fx,fx,5,7,1,4,5,5,4,8,6,3
-2015x4367,V3,V3,7,1,6,14,8,7,5,5,6,2
-2015x4263,fx,fx,5,7,1,4,5,5,4,8,3,3
-2011x4394,V3,V3,7,8,6,6,8,7,6,5,6,4
-2007x4400,V3,V3,7,8,6,6,8,7,6,5,6,4
-1997x4402,V3,V3,7,8,6,6,8,7,6,5,6,4
-1990x4225,fx,fx,5,7,1,4,5,5,4,8,3,3
-1991x4354,V3,V3,6,5,1,3,8,5,3,5,6,5
-1990x4336,fx,fx,6,0,1,10,7,5,2,3,6,1
-1990x4303,fx,fx,5,9,1,11,7,5,7,3,3,0
-1989x4264,fx,fx,5,7,1,4,5,5,4,8,3,3
-1988x4247,fx,fx,5,7,1,4,5,5,4,8,3,3
-1981x4373,V3,V3,2,2,1,0,8,5,2,5,6,6
-1977x4399,fx,fx,2,10,6,19,8,5,9,5,3,6
-1978x4279,fx,fx,5,7,1,4,5,5,4,3,3,3
-1966x4344,fx,fx,6,5,1,3,1,5,3,3,3,5
-1965x4322,fx,fx,6,5,1,3,1,5,3,3,3,5
-1960x4355,fx,fx,6,2,1,0,1,5,2,3,3,6
-1955x4315,fx,fx,6,5,1,3,1,5,3,3,3,5
-1956x4384,fx,fx,2,9,1,11,8,5,7,3,3,0
-1939x4253,fx,fx,5,7,1,4,7,5,4,3,3,3
-1939x4269,fx,fx,2,10,1,19,7,5,9,3,3,6
-1936x4313,fx,fx,6,2,1,0,7,5,2,3,3,6
-1932x4340,fx,fx,6,5,1,3,1,5,3,3,3,5
-1932x4220,fx,fx,2,2,1,0,7,5,2,3,3,6
-1931x4300,fx,fx,6,5,1,3,1,5,3,3,3,5
-1920x4261,fx,fx,3,1,1,14,7,5,1,3,3,1
-1898x4309,fx,fx,2,2,1,16,7,3,1,3,3,1
-1897x4281,fx,fx,2,2,1,0,7,3,2,3,3,6
-1892x4222,fx,fx,2,2,1,0,7,3,2,3,1,6
-1889x4397,fx,fx,5,7,1,4,7,5,4,3,3,3
-1881x4358,fx,fx,2,2,1,0,7,5,2,3,3,6
-1874x4407,fx,fx,5,10,1,19,7,5,9,8,3,6
-1870x4291,fx,fx,2,7,1,4,7,3,4,3,3,3
-1869x4251,fx,fx,2,2,1,0,7,3,2,3,3,6
-1859x4342,fx,fx,6,5,1,3,7,5,3,3,3,5
-1856x4297,fx,fx,2,1,1,5,7,3,1,3,3,2
-1999x4367,V3,V3,7,8,6,6,8,7,6,5,6,4
-1971x4304,fx,fx,6,5,1,3,7,5,3,3,3,5
-1961x4335,fx,fx,6,5,1,3,1,5,3,3,3,5
-1944x4232,fx,fx,2,2,1,0,7,5,2,3,3,6
-1910x4358,fx,fx,6,2,1,0,7,5,2,3,3,6
-1900x4365,fx,fx,2,9,1,11,7,5,2,3,3,0
-2030x4369,V3,V3,7,8,6,6,8,7,6,5,6,4
-2015x4351,V3,V3,7,8,6,6,8,5,2,5,6,4
-1914x4229,fx,fx,2,1,1,14,7,5,0,3,3,1
-1907x4243,fx,fx,2,1,1,14,7,5,0,3,3,1
-1893x4251,fx,fx,2,2,1,0,7,3,2,3,3,6
-1877x4273,fx,fx,2,1,1,21,7,3,1,3,3,2
-1861x4296,fx,fx,2,1,1,5,7,3,1,3,3,1
-2016x4386,V3,V3,7,8,6,6,8,7,6,5,6,4
-1927x4327,fx,fx,6,5,1,3,4,5,3,3,3,6
-2035x4200,fx,fx,5,9,1,11,7,5,7,8,3,0
-2026x4151,fx,fx,6,0,4,10,7,5,1,3,6,2
-2022x4055,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-2012x4182,fx,fx,5,7,1,4,7,5,4,3,3,3
-2007x4201,fx,fx,5,7,1,4,5,5,4,8,3,3
-2005x4131,fx,fx,6,5,4,3,1,5,3,3,1,5
-1997x4149,fx,fx,6,5,4,3,1,5,3,3,1,5
-1987x4133,fx,fx,2,2,4,0,4,5,2,3,1,6
-1984x4185,fx,fx,6,5,1,3,7,5,3,3,3,5
-1977x4030,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1976x4194,fx,fx,6,5,1,3,7,5,3,3,3,5
-1974x4108,fx,fx,2,1,4,5,4,3,1,4,1,2
-1975x4164,fx,fx,6,1,1,5,4,5,1,3,1,1
-1971x4089,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1966x4196,fx,fx,6,5,1,3,1,5,3,3,3,5
-1968x4039,PVH,PVH,3,1,4,21,4,3,1,4,1,2
-1944x4194,fx,fx,6,5,1,3,1,5,3,3,3,5
-1942x4043,PVH,PVH,3,0,4,2,4,3,1,4,1,1
-1938x4057,PVH,PVH,3,1,4,21,4,3,5,4,1,2
-1940x4197,fx,fx,6,9,1,11,7,5,3,3,3,0
-1940x4156,PVH,PVH,3,1,1,5,4,3,1,4,1,2
-1938x4134,PVH,PVH,3,1,1,5,4,3,1,4,1,1
-1924x4093,PVH,PVH,3,10,4,19,4,3,9,4,1,6
-1923x4140,PVH,PVH,3,1,1,14,4,3,1,4,1,1
-1903x4132,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1902x4046,PVH,PVH,4,1,4,21,4,3,1,4,1,2
-1894x4138,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1885x4069,PVH,PVH,2,1,4,5,4,3,1,4,1,2
-1888x4120,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1877x4170,PVH,PVH,2,1,4,5,4,3,1,4,1,2
-1873x4128,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1859x4200,PVH,PVH,2,1,2,5,4,3,1,4,1,2
-1855x4110,PVH,PVH,3,1,4,21,4,3,1,4,1,2
-1847x4058,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1846x4035,PVH,PVH,2,9,4,11,4,3,7,4,1,0
-2012x4059,PVH,PVH,3,3,4,12,4,3,1,4,1,1
-1966x4130,fx,fx,2,2,4,0,4,3,2,3,1,6
-1965x4059,PVH,PVH,3,2,4,0,4,3,2,4,1,6
-1964x4206,fx,fx,6,7,1,4,7,5,4,3,3,3
-1942x4088,PVH,PVH,3,2,4,16,4,3,2,4,1,6
-1914x4022,PVH,PVH,6,5,4,3,1,3,3,4,1,5
-1905x4119,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1902x4078,PVH,PVH,6,5,4,3,4,3,3,4,1,5
-1897x4166,PVH,PVH,2,9,4,11,4,3,7,4,1,0
-1882x4101,PVH,PVH,3,9,4,11,4,3,7,4,1,2
-1859x4147,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-2021x4108,fx,fx,2,1,1,14,4,3,1,4,1,2
-1999x4169,fx,fx,6,5,1,3,7,5,3,3,3,5
-1993x4173,fx,fx,6,5,1,3,7,5,3,3,3,5
-1932x4116,PVH,PVH,3,7,4,4,4,3,4,4,1,3
-1933x4103,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-1911x4041,PVH,PVH,2,7,4,4,4,3,4,4,1,3
-1909x4150,PVH,PVH,3,4,1,5,4,3,1,4,1,2
-1909x4046,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-1882x4039,PVH,PVH,2,5,4,18,1,3,3,4,1,5
-2031x4039,PVH,PVH,3,1,4,5,4,3,0,4,6,2
-2009x4042,PVH,PVH,3,1,4,5,4,3,2,4,1,1
-2002x4040,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1934x4187,fx,fx,6,5,1,3,1,3,3,3,1,5
-1928x4196,fx,fx,6,5,1,3,1,5,3,3,1,5
-1872x4119,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1865x4160,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1985x4199,fx,fx,6,1,1,14,7,5,3,3,3,2
-1983x4064,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-1859x4034,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1860x4051,PVH,PVH,2,1,4,5,4,3,1,4,1,1
-2030x3974,PVH,PVH,2,1,4,21,4,3,0,4,6,2
-2024x3877,PVH,PVH,6,5,4,3,1,3,3,4,4,5
-2024x3982,PVH,PVH,6,5,4,3,1,3,3,4,1,5
-2026x3932,PVH,PVH,6,5,4,3,1,3,3,4,4,5
-2022x3954,PVH,PVH,2,2,4,0,4,3,2,4,4,6
-2020x3821,PVH,PVH,6,1,4,21,4,3,1,4,1,2
-2016x3924,PVH,PVH,6,5,4,3,1,3,3,4,4,5
-2013x3981,PVH,PVH,2,2,4,0,4,3,3,4,1,6
-2015x3888,PVH,PVH,6,2,4,16,4,3,2,4,4,6
-2010x3965,PVH,PVH,2,1,4,5,4,3,0,4,1,1
-2010x3822,PVH,PVH,8,0,4,2,4,3,1,4,1,1
-1999x3854,PVH,PVH,2,0,4,2,4,3,1,4,1,1
-1993x3951,PVH,PVH,3,1,4,2,4,3,1,4,4,1
-1993x3915,PVH,PVH,3,1,4,5,4,3,1,4,4,1
-1989x3906,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-1986x4007,PVH,PVH,3,4,4,12,4,3,0,4,1,2
-1989x3826,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1980x3968,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1976x4004,PVH,PVH,6,5,4,3,1,3,3,4,1,5
-1973x3917,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1970x3981,PVH,PVH,3,0,4,2,4,3,1,4,1,1
-1967x3858,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1963x3937,PVH,PVH,3,9,4,11,4,3,7,4,1,0
-1968x3989,PVH,PVH,3,1,4,21,4,3,1,4,1,2
-1959x3950,PVH,PVH,3,0,4,9,4,3,5,4,1,7
-1952x3975,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-1950x3956,PVH,PVH,3,1,4,5,4,3,0,4,1,1
-1951x3985,PVH,PVH,3,1,4,12,4,3,1,4,1,2
-1941x3855,PVH,PVH,6,5,4,3,1,3,3,4,1,5
-1944x3909,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1941x3932,PVH,PVH,6,5,4,3,4,3,3,4,1,1
-1934x3981,PVH,PVH,3,1,1,5,4,3,1,4,1,1
-1934x3831,PVH,PVH,3,4,4,2,4,3,1,4,1,7
-1928x3943,PVH,PVH,6,5,4,3,1,3,3,4,1,5
-1927x3927,PVH,PVH,6,5,4,3,1,3,3,4,1,5
-1908x3953,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1904x3852,PVH,PVH,2,2,4,16,4,3,2,4,1,6
-1898x3988,PVH,PVH,2,2,1,0,4,3,3,4,1,6
-1891x3991,PVH,PVH,6,5,1,3,1,3,3,4,1,5
-1884x3950,PVH,PVH,3,1,1,5,4,3,1,4,1,1
-1879x3850,PVH,PVH,2,2,0,0,4,3,2,4,1,6
-1873x3880,PVH,PVH,3,0,0,2,4,3,1,4,1,1
-1871x3987,PVH,PVH,2,2,1,0,4,3,2,4,1,6
-1870x3893,PVH,PVH,4,1,0,21,4,3,1,4,1,2
-1867x3862,PVH,PVH,3,0,0,2,4,3,1,4,1,1
-1856x3822,PVH,PVH,4,2,0,0,4,3,2,4,1,6
-1854x3881,PVH,PVH,4,5,0,3,4,3,3,4,1,5
-1852x3984,PVH,PVH,2,0,1,10,4,3,1,4,1,1
-1849x3960,PVH,PVH,3,1,1,14,4,3,1,4,1,1
-2019x3850,PVH,PVH,6,2,4,0,4,3,3,4,1,6
-2017x4000,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-1985x3862,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-1967x3893,PVH,PVH,2,2,4,0,4,3,3,4,1,6
-1960x3840,PVH,PVH,2,9,4,11,4,3,7,4,1,0
-1917x3837,PVH,PVH,2,10,4,19,4,3,9,4,1,1
-1914x3831,PVH,PVH,2,10,4,19,4,3,9,4,1,7
-1905x3980,PVH,PVH,2,5,4,18,1,3,3,4,1,5
-1889x3861,PVH,PVH,3,1,0,21,4,3,1,4,1,1
-1888x3883,PVH,PVH,3,1,0,21,4,3,1,4,1,2
-1884x3914,PVH,PVH,4,0,4,2,4,3,1,4,1,1
-1991x3890,PVH,PVH,2,1,4,1,4,3,0,4,1,1
-1953x3888,PVH,PVH,2,9,4,11,4,3,7,4,1,0
-1945x3834,PVH,PVH,3,1,4,21,4,3,1,4,1,2
-1900x3938,PVH,PVH,3,3,1,12,4,3,0,4,1,7
-1871x3941,PVH,PVH,3,2,1,16,4,3,9,4,1,6
-1871x3951,PVH,PVH,3,10,1,19,4,3,9,4,1,6
-1873x3969,PVH,PVH,3,1,1,14,4,3,1,4,1,1
-2001x3926,PVH,PVH,6,5,4,3,1,3,3,4,4,5
-1964x3922,PVH,PVH,3,5,4,3,4,3,3,4,1,5
-1914x3924,PVH,PVH,2,1,4,12,4,3,0,4,1,7
-2029x3890,PVH,PVH,6,5,4,3,1,3,3,4,6,5
-2020x3864,PVH,PVH,6,1,4,12,4,3,0,4,1,7
-2014x3847,PVH,PVH,6,5,4,3,1,3,3,4,1,5
-1992x3845,PVH,PVH,2,9,4,11,4,3,1,4,1,0
-1976x3941,PVH,PVH,3,1,4,5,4,3,0,4,1,1
-1952x3843,PVH,PVH,2,9,4,11,4,3,7,4,1,0
-1926x3835,PVH,PVH,3,0,4,10,4,3,1,4,1,1
-1922x3914,PVH,PVH,2,1,4,5,4,3,0,4,1,1
-1905x3905,PVH,PVH,4,3,0,15,4,3,1,4,1,2
-1862x3991,PVH,PVH,2,3,1,12,4,3,5,4,1,1
-2030x3688,PVH,PVH,8,1,3,21,4,4,1,4,1,2
-2030x3770,PVH,PVH,6,5,4,18,1,4,3,4,1,5
-2027x3727,PVH,PVH,2,2,3,0,4,3,2,4,1,6
-2023x3669,PVH,PVH,8,1,0,13,3,4,0,4,1,2
-2017x3806,PVH,PVH,6,5,4,3,1,3,3,4,1,5
-2013x3714,PVH,PVH,4,1,0,21,4,3,1,4,1,2
-2008x3754,PVH,PVH,2,1,4,5,4,3,1,4,1,1
-1991x3809,PVH,PVH,8,6,4,2,4,3,5,4,1,1
-1982x3629,MPN,MPN,4,6,3,8,2,4,5,4,1,1
-1983x3707,PVH,PVH,3,0,3,9,4,4,5,4,1,7
-1982x3660,PVH,PVH,2,2,3,0,4,4,2,4,1,6
-1973x3784,PVH,PVH,3,1,3,5,4,3,0,4,1,2
-1964x3669,PVH,PVH,3,1,4,5,4,4,1,4,1,1
-1963x3733,PVH,PVH,3,1,3,5,4,3,1,4,1,1
-1955x3670,PVH,PVH,3,1,4,5,4,4,1,4,1,7
-1953x3783,PVH,PVH,4,3,4,12,4,3,0,4,1,7
-1952x3795,PVH,PVH,4,1,3,5,4,3,0,4,1,7
-1953x3758,PVH,PVH,3,0,4,2,4,3,1,4,1,1
-1953x3706,PVH,PVH,3,6,3,9,4,4,5,4,1,2
