,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
-1832x1096,PVT,PVT,5,8,6,13,8,7,7,5,5,0
-1826x1072,PVT,PVT,5,8,6,13,8,7,7,5,5,0
-1819x953,PVT,PVT,2,8,6,13,8,3,7,4,2,0
-1806x1025,PVT,PVT,5,8,6,13,8,7,7,5,5,0
-1781x1071,PVT,PVT,5,8,6,13,8,7,7,5,5,0
-1771x1058,PVT,PVT,5,8,6,13,8,7,7,5,5,0
-1757x970,PVT,PVT,5,8,6,13,8,7,7,5,5,0
-1913x786,PVH,PVH,2,1,2,7,1,3,3,4,2,0
-1908x835,PVH,PVH,2,5,4,1,1,3,4,4,2,3
-1904x889,PVT,PVT,2,8,2,13,1,3,7,4,2,0
-1903x906,PVT,PVT,2,3,2,0,1,3,2,4,2,3
-1900x835,PVH,PVH,2,3,2,0,1,3,4,4,2,3
-1898x785,PVH,PVH,2,3,4,0,1,3,2,4,2,3
-1893x752,PVH,PVH,2,0,4,5,5,3,1,4,2,6
-1889x761,PVH,PVH,2,3,4,0,1,3,2,4,2,3
-1889x826,PVH,PVH,2,5,2,1,1,3,4,4,2,5
-1880x854,PVH,PVH,2,8,6,13,1,3,3,4,2,0
-1877x815,PVH,PVH,2,3,2,0,1,3,2,4,2,3
-1872x764,PVH,PVH,2,1,4,12,1,3,3,4,2,0
-1867x790,PVH,PVH,2,11,2,20,1,3,11,4,2,3
-1864x903,PVT,PVT,2,5,2,1,1,3,4,4,2,5
-1859x920,PVT,PVT,2,3,2,0,1,3,2,4,2,3
-1856x897,PVT,PVT,2,1,2,12,1,3,2,4,2,0
-1845x794,PVH,PVH,3,5,2,1,1,3,7,4,2,5
-1840x801,PVH,PVH,3,8,2,13,1,3,7,4,2,0
-1830x869,PVH,PVH,2,8,6,13,1,3,7,4,2,0
-1821x797,PVH,PVH,3,1,2,7,1,3,3,4,2,0
-1817x820,PVH,PVH,3,0,6,5,1,3,1,4,2,6
-1815x845,PVH,PVH,2,11,6,20,1,3,11,4,2,3
-1794x913,fx,fx,2,9,2,14,1,3,2,4,2,3
-1791x779,PVH,PVH,2,5,2,1,1,3,4,4,2,5
-1787x894,fx,fx,2,5,2,1,1,3,4,4,2,5
-1786x807,PVH,PVH,3,1,2,12,1,3,3,4,2,0
-1785x855,PVH,PVH,2,5,6,1,1,3,4,4,2,5
-1782x914,fx,fx,2,3,2,0,1,3,2,4,2,3
-1783x796,PVH,PVH,3,1,2,12,1,3,3,4,2,0
-1779x824,PVH,PVH,2,3,2,0,1,3,2,4,2,3
-1772x935,fx,fx,2,6,2,9,6,3,6,4,2,4
-1768x885,PVH,PVH,2,5,2,1,1,3,4,4,2,5
-1759x920,fx,fx,2,3,2,19,1,3,2,4,2,3
-1759x812,PVH,PVH,2,1,2,12,1,3,3,4,2,0
-1752x835,PVH,PVH,2,11,6,20,1,3,11,4,2,3
-1748x869,PVH,PVH,2,3,2,0,1,3,2,4,2,3
-1736x757,PVH,PVH,3,5,2,1,1,3,4,4,2,5
-1918x763,PVH,PVH,3,3,4,0,5,3,2,4,8,3
-1894x803,PVH,PVH,2,1,2,12,1,3,2,4,2,0
-1880x889,PVT,PVT,2,11,2,20,1,3,11,4,2,3
-1852x830,PVH,PVH,2,0,4,4,1,3,0,4,2,0
-1840x778,PVH,PVH,3,1,2,12,1,3,3,4,2,0
-1835x915,PVT,PVT,2,3,2,0,1,3,2,4,2,3
-1829x776,PVH,PVH,3,1,2,7,1,3,3,4,2,0
-1801x845,PVH,PVH,2,3,6,0,1,3,2,4,2,3
-1797x853,PVH,PVH,2,3,6,0,1,3,2,4,2,3
-1785x770,PVH,PVH,2,1,2,19,1,3,2,4,2,0
-1781x775,PVH,PVH,2,3,2,0,1,3,2,4,2,3
-1768x875,PVH,PVH,2,3,2,0,1,3,2,4,2,3
-1829x859,PVH,PVH,2,8,6,13,1,3,7,4,2,0
-1793x828,PVH,PVH,2,8,6,13,1,3,7,4,2,0
-1790x795,PVH,PVH,3,2,2,4,1,3,3,4,2,0
-1802x818,PVH,PVH,3,1,6,12,1,3,3,4,2,0
-1750x770,PVH,PVH,3,1,2,12,1,3,3,4,2,0
-1885x805,PVH,PVH,2,3,2,0,1,3,2,4,2,3
-1873x921,PVT,PVT,2,1,2,4,1,3,3,4,2,6
-1850x863,PVH,PVH,2,3,6,0,1,3,2,4,2,3
-1797x907,fx,fx,2,3,2,0,1,3,2,4,2,3
-1770x864,PVH,PVH,2,3,2,19,1,3,2,4,2,3
-1766x902,fx,fx,2,6,2,9,6,3,6,4,2,4
-1742x907,fx,fx,3,1,2,12,1,3,3,4,2,0
-1804x878,PVH,PVH,3,8,6,13,1,3,3,4,2,0
-1803x872,PVH,PVH,3,8,6,7,1,3,3,4,2,0
-1927x606,PVH,PVH,3,0,2,5,5,5,0,4,7,1
-1916x702,PVH,PVH,3,1,4,10,5,5,3,4,7,0
-1912x637,PVH,PVH,3,3,4,19,5,5,2,4,7,3
-1909x718,PVH,PVH,3,5,4,1,5,5,4,4,7,5
-1895x648,PVH,PVH,3,2,4,4,5,5,0,4,7,1
-1895x549,PVH,PVH,6,6,1,9,6,5,6,4,7,4
-1893x716,PVH,PVH,2,3,4,0,5,5,2,4,7,3
-1892x680,PVH,PVH,6,2,4,21,5,5,0,4,7,7
-1892x734,PVH,PVH,2,9,4,14,5,5,9,4,7,3
-1882x659,PVH,PVH,3,3,4,0,5,5,2,4,7,3
-1881x614,PVH,PVH,3,3,2,18,5,5,3,4,7,3
-1878x731,PVH,PVH,6,2,4,21,5,5,0,4,7,7
-1878x682,PVH,PVH,6,2,4,4,5,5,0,4,7,7
-1868x562,PVH,PVH,6,4,4,17,5,5,0,4,7,1
-1846x730,PVH,PVH,3,1,1,12,5,5,3,4,7,0
-1841x631,PVH,PVH,6,3,5,19,5,5,0,4,7,7
-1840x624,PVH,PVH,6,2,5,21,5,5,0,4,7,7
-1839x707,PVH,PVH,6,2,1,21,5,5,0,4,7,7
-1835x582,PVH,PVH,3,2,5,2,5,5,0,4,7,1
-1831x552,PVH,PVH,4,4,4,17,5,5,5,4,7,1
-1830x716,PVH,PVH,6,2,1,2,5,5,0,4,7,1
-1829x654,PVH,PVH,8,0,4,21,5,5,0,4,7,1
-1817x731,PVH,PVH,3,1,4,12,5,3,3,4,7,0
-1812x662,PVH,PVH,6,3,4,0,5,5,2,4,7,3
-1808x635,PVH,PVH,3,3,4,0,5,5,2,4,7,3
-1804x656,PVH,PVH,6,2,4,21,5,5,2,4,7,7
-1798x726,PVH,PVH,2,3,1,0,5,3,2,4,7,3
-1797x647,PVH,PVH,6,2,4,4,5,5,0,4,7,1
-1787x580,PVH,PVH,3,1,4,16,5,5,0,4,7,0
-1786x555,PVH,PVH,4,3,4,0,5,5,2,4,7,3
-1780x702,PVH,PVH,6,2,2,21,5,5,2,4,7,7
-1783x566,PVH,PVH,4,4,4,17,5,5,0,4,7,1
-1778x600,PVH,PVH,3,1,4,4,5,5,3,4,7,0
-1766x667,PVH,PVH,3,0,4,5,5,5,1,4,7,1
-1761x648,PVH,PVH,3,3,4,0,5,5,2,4,7,3
-1757x611,PVH,PVH,3,1,4,12,5,5,3,4,7,0
-1754x557,PVH,PVH,3,1,4,16,5,5,3,4,7,0
-1743x569,PVH,PVH,3,1,4,12,5,5,3,4,7,0
-1894x673,PVH,PVH,6,2,4,21,5,5,0,4,7,7
-1887x583,PVH,PVH,6,4,8,17,5,5,0,4,7,7
-1878x695,PVH,PVH,6,3,4,19,5,5,2,4,7,3
-1844x674,PVH,PVH,8,6,4,9,6,5,6,4,7,4
-1821x637,PVH,PVH,3,1,5,16,5,5,3,4,7,0
-1790x713,PVH,PVH,2,3,2,0,5,5,2,4,7,3
-1781x659,PVH,PVH,2,3,4,0,5,5,2,4,7,3
-1764x698,PVH,PVH,3,1,4,7,5,3,3,4,7,1
-1745x596,PVH,PVH,3,2,4,2,5,5,5,4,7,6
-1888x700,PVH,PVH,6,0,4,4,5,5,0,4,7,0
-1853x640,PVH,PVH,6,0,5,6,5,5,0,4,7,6
-1846x654,PVH,PVH,8,6,5,9,6,5,6,4,7,4
-1804x621,PVH,PVH,3,2,5,4,5,5,3,4,7,0
-1789x643,PVH,PVH,6,0,4,2,5,5,1,4,7,6
-1764x642,PVH,PVH,6,2,4,21,5,5,0,4,7,7
-1750x677,PVH,PVH,3,2,4,4,5,5,0,4,7,0
-1845x560,PVH,PVH,3,2,4,6,5,5,0,4,7,7
-1791x699,PVH,PVH,2,3,2,19,5,5,2,4,7,3
-1770x561,PVH,PVH,4,2,4,4,5,5,0,4,7,1
-1922x685,PVH,PVH,4,4,4,8,5,5,5,4,7,1
-1917x693,PVH,PVH,4,1,4,7,5,5,3,4,7,1
-1906x703,PVH,PVH,4,0,4,10,5,5,3,4,7,1
-1866x675,PVH,PVH,3,2,4,2,5,5,0,4,7,1
-1860x630,PVH,PVH,6,2,5,4,5,5,0,4,7,7
-1838x700,PVH,PVH,6,2,2,21,5,5,0,4,7,7
-1828x560,PVH,PVH,4,5,4,1,5,5,11,4,7,5
-1820x602,PVH,PVH,3,1,5,18,5,5,3,4,7,6
-1817x593,PVH,PVH,3,2,5,4,5,5,0,4,7,1
-1774x640,PVH,PVH,4,2,4,2,5,5,0,4,7,1
-1748x573,PVH,PVH,3,1,4,10,5,5,3,4,7,0
-1876x576,PVH,PVH,6,3,8,19,5,5,0,4,7,0
-1922x493,PVH,PVH,3,2,4,21,2,5,0,4,7,7
-1915x502,PVH,PVH,3,2,4,4,5,5,0,4,7,0
-1916x386,PVH,PVH,3,2,1,4,5,5,0,4,7,1
-1912x414,PVH,PVH,3,2,1,4,5,5,0,4,7,7
-1911x402,PVH,PVH,3,0,1,3,5,5,0,4,7,7
-1909x482,PVH,PVH,3,2,1,4,5,5,0,4,7,0
-1894x362,PVH,PVH,6,3,4,0,5,5,2,4,7,3
-1889x493,PVH,PVH,3,5,1,1,5,5,0,4,7,1
-1889x358,PVH,PVH,6,2,4,21,5,5,3,4,7,7
-1886x509,PVH,PVH,3,2,4,2,5,5,0,4,7,6
-1883x432,PVH,PVH,3,2,4,6,5,5,2,4,7,1
-1882x466,PVH,PVH,6,2,1,21,5,5,0,4,7,7
-1879x483,PVH,PVH,4,4,1,8,5,5,5,4,7,1
-1868x373,PVH,PVH,3,3,4,19,5,5,3,4,7,0
-1854x461,PVH,PVH,6,2,4,21,5,5,0,4,7,7
-1853x411,PVH,PVH,2,2,4,21,5,5,0,4,7,0
-1846x474,PVH,PVH,3,5,4,6,5,5,0,4,7,1
-1843x525,PVH,PVH,2,3,4,19,5,5,2,4,7,3
-1843x499,PVH,PVH,3,1,4,16,5,5,3,4,7,0
-1841x374,PVH,PVH,6,0,4,4,5,5,1,4,7,6
-1839x362,PVH,PVH,6,4,4,17,5,5,0,4,7,1
-1839x436,PVH,PVH,2,3,4,0,5,5,2,4,7,3
-1837x456,PVH,PVH,4,2,4,2,5,5,0,4,7,1
-1836x504,PVH,PVH,3,2,4,21,5,5,0,4,7,7
-1831x486,PVH,PVH,3,2,4,6,5,5,0,4,7,0
-1824x395,PVH,PVH,6,3,5,19,5,5,2,4,7,3
-1810x465,PVH,PVH,2,9,4,14,5,5,9,4,7,3
-1810x427,PVH,PVH,6,4,4,8,2,5,5,4,7,1
-1808x442,PVH,PVH,4,4,4,17,5,5,0,4,7,1
-1806x364,PVH,PVH,6,0,4,4,5,5,0,4,7,0
-1796x495,PVH,PVH,2,1,4,16,5,5,3,4,7,0
-1795x428,PVH,PVH,6,4,4,17,5,5,0,4,7,7
-1787x442,PVH,PVH,4,5,4,1,5,5,4,4,7,5
-1788x415,PVH,PVH,6,1,4,7,5,5,0,4,7,0
-1784x386,PVH,PVH,6,1,4,10,5,5,0,4,7,0
-1782x473,PVH,PVH,2,3,4,0,5,5,2,4,7,3
-1775x405,PVH,PVH,6,5,4,1,5,5,4,4,7,5
-1766x368,PVH,PVH,3,1,4,10,5,5,3,4,7,0
-1766x479,PVH,PVH,3,1,4,16,5,5,3,4,7,0
-1763x395,PVH,PVH,6,9,4,14,5,5,9,4,7,3
-1758x469,PVH,PVH,3,1,4,12,5,5,3,4,7,0
-1753x447,PVH,PVH,4,1,4,12,5,5,3,4,7,0
-1752x352,BST,BST,3,3,4,0,5,1,2,4,7,3
-1749x425,PVH,PVH,4,4,4,17,5,5,0,4,7,1
-1749x511,PVH,PVH,1,2,4,4,5,5,0,4,7,7
-1748x365,BST,BST,3,1,4,10,5,5,3,4,7,0
-1740x474,PVH,PVH,1,0,4,5,5,5,1,4,7,6
-1922x370,PVH,PVH,3,2,2,4,5,5,0,4,7,1
-1903x527,PVH,PVH,6,4,1,21,5,5,0,4,7,7
-1885x389,PVH,PVH,3,1,4,16,5,5,3,4,7,0
-1868x427,PVH,PVH,3,5,4,1,5,5,4,4,7,5
-1839x426,PVH,PVH,2,4,4,5,5,5,2,4,7,6
-1801x516,PVH,PVH,3,1,4,16,5,5,3,4,7,0
-1778x374,PVH,PVH,6,2,4,8,5,5,0,4,7,6
-1771x394,PVH,PVH,6,4,4,17,5,5,0,4,7,7
-1914x423,PVH,PVH,3,2,1,2,5,5,0,4,7,1
-1860x509,PVH,PVH,3,11,4,20,5,5,11,4,7,3
-1788x534,PVH,PVH,4,2,4,2,5,5,0,4,7,1
-1755x490,PVH,PVH,3,5,4,1,5,5,2,4,7,3
-1885x424,PVH,PVH,3,3,4,0,5,5,2,4,7,3
-1821x512,PVH,PVH,3,3,4,18,5,5,2,4,7,3
-1804x470,PVH,PVH,2,3,4,0,5,5,2,4,7,3
-1868x437,PVH,PVH,6,2,4,4,5,5,3,4,7,7
-1794x407,PVH,PVH,6,4,4,17,5,5,0,4,7,7
-1923x221,PVH,PVH,4,2,3,6,3,5,0,4,7,1
-1905x153,BST,BST,3,1,4,16,5,6,3,4,7,0
-1898x288,PVH,PVH,4,2,4,6,5,5,0,4,7,1
-1894x224,PVH,PVH,6,1,1,7,5,5,3,4,7,0
-1889x337,PVH,PVH,6,6,4,9,6,5,6,4,7,4
-1891x279,PVH,PVH,4,2,1,2,5,5,0,4,7,1
-1887x270,PVH,PVH,6,5,1,1,5,5,4,4,7,5
-1885x182,BST,BST,6,2,4,21,5,5,0,4,7,7
-1882x312,PVH,PVH,3,1,5,10,5,5,2,4,7,0
-1880x208,PVH,PVH,3,1,5,16,5,5,3,4,7,0
-1862x316,PVH,PVH,6,0,4,2,5,5,0,4,7,0
-1858x243,PVH,PVH,6,2,1,6,5,5,0,4,7,1
-1854x178,BST,BST,6,3,2,0,5,5,2,4,7,3
-1853x212,PVH,PVH,3,0,5,4,5,5,0,4,7,1
-1846x322,PVH,PVH,6,2,4,2,5,5,0,4,7,1
-1845x235,PVH,PVH,6,2,1,4,5,5,0,4,7,7
-1841x160,BST,BST,4,4,4,17,3,5,0,4,7,1
-1825x158,BST,BST,3,1,1,10,3,1,3,4,7,0
-1824x214,BST,BST,3,1,1,10,5,5,3,4,7,0
-1821x340,PVH,PVH,6,3,4,0,5,5,2,4,7,3
-1818x192,BST,BST,3,1,1,7,5,5,3,4,7,0
-1815x239,BST,BST,3,3,1,0,5,5,2,4,7,3
-1814x199,BST,BST,3,2,1,6,5,5,0,4,7,1
-1809x293,BST,BST,6,4,4,17,3,5,0,2,7,7
-1807x178,BST,BST,3,3,1,0,5,5,2,4,7,3
-1807x325,PVH,PVH,2,3,4,0,5,5,2,4,7,3
-1785x231,BST,BST,3,2,0,6,3,5,0,1,7,1
-1784x176,BST,BST,6,0,0,5,3,1,1,2,7,6
-1780x282,BST,BST,3,4,4,8,3,5,5,4,7,1
-1774x211,BST,BST,3,1,0,16,3,2,3,1,7,0
-1760x255,BST,BST,1,1,1,10,3,2,0,1,7,1
-1754x215,BST,BST,1,0,0,3,4,2,1,1,7,6
-1749x263,BST,BST,1,0,0,5,3,2,1,1,1,6
-1750x325,BST,BST,3,0,4,3,3,1,1,4,7,6
-1741x197,BST,BST,1,0,0,3,3,2,1,1,1,1
-1909x241,PVH,PVH,6,4,1,8,2,5,5,4,7,1
-1876x208,PVH,PVH,3,1,5,16,5,5,3,4,7,0
-1844x262,PVH,PVH,6,4,1,17,5,5,0,4,7,1
-1837x304,PVH,PVH,6,2,4,21,5,5,0,2,7,7
-1814x152,BST,BST,3,5,4,1,3,1,4,4,7,5
-1804x265,BST,BST,3,4,4,17,3,5,0,2,7,1
-1785x324,PVH,PVH,3,1,4,16,3,1,3,4,7,0
-1785x271,BST,BST,3,1,4,10,3,5,3,2,7,0
-1777x152,BST,BST,6,2,0,6,3,1,0,2,7,1
-1895x157,BST,BST,6,5,3,1,2,5,4,4,7,5
-1890x312,PVH,PVH,6,3,5,0,5,5,2,4,7,3
-1871x262,PVH,PVH,6,4,1,17,5,5,0,4,7,7
-1867x230,PVH,PVH,6,2,1,6,5,5,0,4,7,1
-1841x211,PVH,PVH,3,5,1,1,5,5,4,4,7,5
-1806x165,BST,BST,3,1,1,10,3,1,3,4,7,0
-1798x287,BST,BST,6,4,4,17,3,5,0,2,7,7
-1763x307,BST,BST,1,0,1,23,3,1,1,4,7,1
-1888x248,PVH,PVH,6,2,1,21,5,5,9,4,7,7
-1769x274,BST,BST,1,0,1,23,3,1,5,1,7,6
-1769x319,BST,BST,3,2,1,2,3,1,0,4,7,1
-1738x334,BST,BST,3,11,4,20,3,1,11,4,7,1
-1921x313,PVH,PVH,6,2,2,21,5,5,0,4,7,7
-1921x150,BST,BST,6,3,4,0,5,6,2,4,7,3
-1921x166,PVH,PVH,6,1,4,16,5,6,3,4,7,0
-1919x328,PVH,PVH,6,4,2,8,2,5,5,4,7,7
-1888x241,PVH,PVH,6,9,1,14,5,5,9,4,7,3
-1880x176,BST,BST,6,2,4,6,5,5,0,4,7,7
-1868x155,BST,BST,6,1,4,10,5,5,3,4,7,0
-1853x268,PVH,PVH,6,2,1,4,5,5,0,4,7,1
-1830x329,PVH,PVH,6,4,4,17,5,5,0,4,7,7
-1828x306,PVH,PVH,6,2,4,2,5,5,0,4,7,1
-1795x198,BST,BST,3,0,0,3,3,5,0,4,7,1
-1760x201,BST,BST,1,0,0,23,3,1,1,1,7,1
-1751x307,BST,BST,3,1,4,10,3,1,3,4,7,6
-1774x167,BST,BST,6,0,0,23,3,1,0,2,7,1
-1767x164,BST,BST,6,4,0,23,3,1,0,2,7,7
-1924x68,MPN,MPN,2,11,3,20,3,1,11,6,7,3
-1924x11,MPN,MPN,3,1,3,16,3,6,3,6,4,0
-1924x-9,MPN,MPN,3,1,3,10,3,6,3,6,4,0
-1923x-43,MPN,MPN,4,1,3,7,3,1,3,6,4,6
-1916x49,MPN,MPN,2,11,4,20,2,1,11,4,4,3
-1909x127,BST,BST,6,4,0,17,5,6,0,4,7,7
-1908x-9,MPN,MPN,3,9,3,14,3,1,9,6,4,1
-1898x40,MPN,MPN,4,4,4,8,2,1,5,2,4,1
-1875x-16,MPN,MPN,4,0,1,5,3,1,5,6,4,6
-1875x53,MPN,MPN,4,4,1,17,3,1,0,2,7,1
-1872x22,MPN,MPN,4,2,1,6,3,1,0,6,4,1
-1873x-27,MPN,MPN,4,4,1,8,3,1,5,6,4,1
-1873x107,BST,BST,6,4,4,17,3,5,5,2,7,1
-1869x2,MPN,MPN,4,2,1,2,3,1,5,6,4,1
-1857x83,BST,BST,6,3,4,0,3,1,2,2,7,3
-1857x74,BST,BST,6,2,4,6,3,1,0,2,7,6
-1855x37,MPN,MPN,3,1,1,10,3,1,3,2,4,0
-1858x-30,MPN,MPN,4,4,1,8,3,1,5,6,4,1
-1855x129,BST,BST,2,5,4,1,3,1,4,4,7,5
-1856x-7,MPN,MPN,4,3,1,0,3,1,2,6,4,3
-1845x6,MPN,MPN,4,4,1,8,3,1,5,2,4,1
-1837x64,MPN,MPN,6,4,4,23,3,1,5,2,7,1
-1832x-30,MPN,MPN,4,1,1,7,3,1,0,2,4,1
-1831x66,MPN,MPN,4,5,4,1,3,1,4,2,7,5
-1829x48,MPN,MPN,4,1,1,7,3,1,3,2,7,0
-1820x-28,MPN,MPN,4,4,1,8,3,1,5,2,4,1
-1820x-3,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1818x-42,MPN,MPN,4,1,1,10,3,1,3,2,4,0
-1816x124,BST,BST,2,9,4,14,3,1,9,2,7,3
-1812x80,MPN,MPN,3,1,1,16,3,1,3,2,7,0
-1806x134,BST,BST,2,11,4,20,3,1,11,2,7,3
-1806x33,MPN,MPN,6,2,1,2,3,1,0,2,4,7
-1802x-39,MPN,MPN,4,0,1,23,3,1,5,2,4,1
-1801x7,MPN,MPN,6,5,1,1,3,1,3,2,4,0
-1792x70,MPN,MPN,2,3,1,0,3,1,2,2,7,3
-1788x135,BST,BST,3,1,1,7,3,1,3,2,7,0
-1787x-24,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1785x54,MPN,MPN,6,4,1,17,3,1,0,2,7,7
-1785x103,BST,BST,3,4,1,17,3,1,0,2,7,1
-1781x-38,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1779x37,MPN,MPN,6,1,1,10,3,1,3,2,4,6
-1771x6,MPN,MPN,6,2,1,21,3,1,0,2,4,7
-1770x25,MPN,MPN,6,4,1,17,3,1,0,2,4,1
-1769x102,BST,BST,4,4,1,17,3,1,0,2,7,1
-1764x81,BST,BST,4,0,1,15,3,1,1,2,7,6
-1762x39,MPN,MPN,4,4,1,17,3,1,5,2,7,1
-1758x-19,MPN,MPN,6,2,1,2,3,1,5,2,4,1
-1745x134,BST,BST,4,2,1,4,3,1,1,2,7,6
-1744x54,MPN,MPN,4,1,1,16,3,1,3,2,7,0
-1742x118,BST,BST,4,2,1,6,3,1,0,2,7,1
-1921x-25,MPN,MPN,4,4,4,8,2,1,5,6,4,1
-1897x128,BST,BST,3,1,0,10,3,5,0,4,7,6
-1888x99,BST,BST,6,1,4,7,3,1,3,4,7,1
-1869x119,BST,BST,2,6,4,9,6,1,6,4,7,4
-1849x127,BST,BST,2,3,4,0,3,1,4,4,7,3
-1846x40,MPN,MPN,3,4,1,17,3,1,0,2,4,1
-1836x128,BST,BST,2,0,4,23,3,1,0,2,7,6
-1815x-19,MPN,MPN,4,6,1,9,6,1,6,2,4,4
-1799x101,BST,BST,3,0,4,23,3,1,0,2,7,1
-1784x68,MPN,MPN,6,5,1,1,3,1,4,2,7,5
-1782x96,BST,BST,3,5,1,1,3,1,4,2,7,5
-1776x115,BST,BST,3,1,1,16,3,1,3,2,7,0
-1909x62,MPN,MPN,4,4,3,5,3,1,0,4,7,7
-1882x-44,MPN,MPN,4,2,1,6,3,1,0,6,4,1
-1855x28,MPN,MPN,3,1,1,10,3,1,3,2,4,0
-1774x-49,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1754x113,BST,BST,4,2,1,2,3,1,5,2,7,1
-1751x98,BST,BST,4,4,1,17,3,1,5,2,7,1
-1879x95,BST,BST,6,0,4,21,3,5,0,2,7,6
-1875x83,BST,BST,6,4,4,17,3,1,0,2,7,7
-1759x65,MPN,MPN,4,2,1,2,3,1,5,2,7,1
-1886x26,MPN,MPN,4,3,1,0,3,1,2,6,4,3
-1877x-8,MPN,MPN,4,4,1,8,3,1,5,6,4,1
-1856x95,BST,BST,6,11,4,20,3,1,11,2,7,3
-1851x-25,MPN,MPN,4,4,1,8,3,1,5,2,4,1
-1851x-15,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1846x65,MPN,MPN,6,4,4,17,3,1,5,2,7,1
-1837x0,MPN,MPN,4,4,1,17,3,1,5,2,4,1
-1830x100,BST,BST,3,1,4,16,3,1,3,2,7,0
-1827x118,BST,BST,3,4,4,8,2,1,5,2,7,1
-1800x-27,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1789x9,MPN,MPN,6,2,1,6,3,1,0,2,4,1
-1784x-3,MPN,MPN,6,1,1,7,3,1,3,2,4,0
-1774x-8,MPN,MPN,4,0,1,15,3,1,0,2,4,1
-1764x-28,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1751x17,MPN,MPN,6,4,1,17,3,1,0,2,4,1
-1923x-85,MPN,MPN,4,4,3,8,2,1,0,6,4,1
-1921x-239,MPN,MPN,4,4,3,8,2,1,5,6,4,1
-1916x-110,MPN,MPN,4,1,3,7,3,1,5,6,4,1
-1911x-111,MPN,MPN,4,4,3,17,3,1,5,6,4,7
-1907x-212,MPN,MPN,4,4,3,8,2,1,5,6,4,1
-1898x-74,MPN,MPN,2,3,1,0,3,1,2,6,4,3
-1893x-116,MPN,MPN,4,4,3,8,3,1,0,6,4,1
-1893x-223,MPN,MPN,4,4,3,8,3,1,5,6,4,1
-1890x-137,MPN,MPN,4,4,3,8,3,1,5,6,4,1
-1885x-243,MPN,MPN,4,2,3,2,3,1,5,6,4,1
-1883x-199,MPN,MPN,4,4,3,8,2,1,5,6,4,7
-1876x-248,MPN,MPN,4,4,3,8,3,1,5,6,4,1
-1875x-85,MPN,MPN,2,9,1,14,3,1,0,6,4,1
-1873x-174,MPN,MPN,4,2,3,2,3,1,5,6,4,1
-1867x-129,MPN,MPN,4,4,1,8,3,1,5,6,4,1
-1864x-225,MPN,MPN,4,2,3,2,3,1,5,6,4,1
-1857x-131,MPN,MPN,4,1,1,7,3,1,5,2,4,1
-1860x-69,MPN,MPN,4,2,1,2,3,1,5,6,4,1
-1855x-118,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1842x-101,MPN,MPN,4,1,1,7,3,1,3,2,4,1
-1841x-148,MPN,MPN,4,4,1,8,3,1,5,2,4,1
-1835x-180,MPN,MPN,4,4,1,8,3,1,5,2,4,1
-1834x-247,MPN,MPN,4,1,1,7,3,1,5,6,4,1
-1836x-160,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1828x-81,MPN,MPN,4,1,1,7,3,1,0,2,4,1
-1826x-122,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1824x-103,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1822x-215,MPN,MPN,4,1,1,7,3,1,3,2,4,0
-1818x-174,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1809x-220,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1808x-174,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1808x-192,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1808x-246,MPN,MPN,4,4,1,8,3,1,5,2,4,1
-1807x-94,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1802x-109,MPN,MPN,4,2,1,2,3,1,1,2,4,1
-1799x-143,MPN,MPN,4,4,1,17,3,1,0,2,4,1
-1796x-75,MPN,MPN,3,1,1,16,3,1,3,2,4,0
-1795x-93,MPN,MPN,3,3,1,19,3,1,0,2,4,3
-1785x-78,MPN,MPN,3,1,1,10,3,1,3,2,4,0
-1785x-191,MPN,MPN,4,2,1,3,3,1,5,2,4,1
-1783x-158,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1781x-224,MPN,MPN,4,1,1,10,3,1,3,2,4,1
-1777x-178,MPN,MPN,4,5,1,1,3,1,5,2,4,5
-1776x-241,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1767x-76,MPN,MPN,4,0,1,15,3,1,1,2,4,6
-1764x-88,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1759x-207,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1753x-180,MPN,MPN,4,4,1,17,3,1,0,2,4,1
-1750x-89,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1747x-123,MPN,MPN,4,2,1,2,3,1,5,2,4,1
-1752x-219,MPN,MPN,4,3,1,0,3,1,2,2,4,3
