,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
2121x684,PVT,PVT,3,7,5,10,8,7,7,4,4,2
2030x636,PVT,PVT,3,3,7,0,2,4,3,7,7,7
1973x638,PVT,PVT,6,7,5,10,8,7,7,4,4,2
1985x643,PVT,PVT,6,7,5,10,8,7,7,4,4,2
1988x574,PVH,PVH,3,3,5,0,3,7,3,7,7,7
2042x657,V3,V3,7,3,7,0,2,7,8,7,7,7
2057x610,V3,V3,7,8,7,11,1,4,8,7,7,4
2078x598,V3,V3,7,8,7,11,2,4,8,7,7,7
1952x901,PVT,PVT,6,5,5,6,3,7,4,4,4,1
1958x906,PVT,PVT,6,10,5,21,3,7,4,4,4,7
1965x916,PVT,PVT,6,3,5,0,3,7,3,4,4,7
1969x900,PVT,PVT,6,7,5,10,8,7,7,4,4,2
1975x834,PVT,PVT,6,7,5,10,8,7,7,4,4,2
1976x734,PVT,PVT,6,3,5,0,3,7,3,4,4,7
1979x762,PVT,PVT,6,5,5,6,3,7,4,4,4,1
1979x792,PVT,PVT,6,7,5,10,8,7,7,4,4,2
1986x852,PVT,PVT,6,5,5,15,3,7,4,4,4,1
1988x854,PVT,PVT,4,5,5,6,3,7,4,4,4,1
1990x867,PVT,PVT,4,3,5,0,3,7,3,4,4,7
1997x842,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2000x748,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2010x824,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2009x776,PVT,PVT,6,5,5,15,3,7,4,4,4,1
2021x826,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2020x817,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2019x742,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2032x918,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2034x875,PVT,PVT,4,5,5,15,3,7,4,4,4,1
2038x792,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2046x901,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2049x831,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2051x763,PVT,PVT,3,5,5,6,3,7,3,5,4,1
2050x861,PVT,PVT,4,5,5,6,3,7,4,4,4,1
2055x783,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2060x832,PVT,PVT,6,6,5,7,4,7,6,4,4,3
2058x732,PVT,PVT,3,3,5,0,3,7,8,5,4,7
2061x804,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2063x747,PVT,PVT,3,3,5,0,3,7,3,5,4,7
2068x863,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2084x735,PVT,PVT,3,7,5,10,8,7,7,5,4,2
2090x836,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2093x853,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2093x794,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2094x816,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2097x735,PVT,PVT,3,3,5,0,3,7,3,5,4,7
2097x916,PVT,PVT,4,5,5,6,3,7,4,4,4,1
2105x773,PVT,PVT,3,5,5,6,3,7,4,4,4,1
2105x913,PVT,PVT,2,7,5,10,8,7,7,4,4,2
2108x814,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2114x859,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2116x832,PVT,PVT,4,5,5,6,3,7,4,4,4,1
2118x849,PVT,PVT,4,5,5,6,3,7,4,4,4,1
2127x762,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2133x822,PVT,PVT,4,7,5,10,8,7,7,4,4,2
1963x827,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2081x858,PVT,PVT,3,3,5,0,3,7,3,4,4,7
1964x792,PVT,PVT,6,7,5,10,8,7,7,4,4,2
1992x788,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2001x822,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2006x910,PVT,PVT,6,3,5,0,3,7,3,5,4,7
2077x785,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2101x840,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2121x839,PVT,PVT,4,7,5,10,8,7,4,4,4,2
1968x806,PVT,PVT,6,7,5,10,8,7,7,4,4,2
1971x810,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2053x807,PVT,PVT,6,7,5,10,8,7,3,4,4,2
2105x890,PVT,PVT,2,7,5,10,8,7,7,4,4,2
1958x850,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2000x797,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2019x871,PVT,PVT,4,5,5,15,3,7,4,4,4,1
2034x773,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2031x791,PVT,PVT,6,7,5,10,8,7,3,4,4,2
2069x876,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2069x838,PVT,PVT,6,3,5,0,3,7,6,4,4,7
2080x871,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2098x762,PVT,PVT,3,9,5,12,3,7,9,5,4,7
2152x866,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2158x898,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2165x878,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2170x817,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2174x750,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2176x916,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2179x851,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2188x882,PVT,PVT,6,5,5,6,3,7,4,4,4,1
2195x810,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2196x753,PVT,PVT,6,3,5,0,8,7,3,4,4,7
2201x840,PVT,PVT,6,3,5,0,3,7,4,4,4,7
2202x775,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2204x825,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2209x766,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2218x877,PVT,PVT,6,7,5,10,8,7,9,4,4,2
2226x878,PVT,PVT,3,9,5,12,3,7,9,4,4,7
2231x769,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2233x751,PVT,PVT,6,9,5,12,8,7,9,4,4,7
2234x835,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2240x843,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2250x756,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2251x905,PVT,PVT,3,5,5,15,3,7,4,4,4,1
2263x748,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2265x802,PVT,PVT,3,5,5,15,3,7,4,4,4,1
2265x814,PVT,PVT,3,5,5,15,3,7,4,4,4,1
2273x872,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2276x781,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2278x741,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2282x875,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2288x812,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2294x849,PVT,PVT,4,5,5,15,3,7,4,4,4,1
2323x757,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2326x819,PVT,PVT,3,7,5,10,8,7,7,4,4,2
2184x779,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2191x907,PVT,PVT,4,5,5,6,3,7,4,4,4,1
2199x890,PVT,PVT,6,3,5,0,3,7,4,4,4,7
2217x788,PVT,PVT,6,5,5,6,8,7,4,4,4,1
2254x810,PVT,PVT,4,5,5,15,3,7,4,4,4,1
2267x885,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2292x912,PVT,PVT,6,6,5,7,4,7,6,4,4,3
2304x778,PVT,PVT,4,5,5,15,3,7,4,4,4,1
2311x858,PVT,PVT,4,5,5,15,3,7,4,4,4,1
2314x866,PVT,PVT,4,5,5,15,3,7,4,4,4,1
2204x848,PVT,PVT,6,5,5,6,3,7,4,4,4,1
2232x737,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2243x800,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2290x917,PVT,PVT,6,3,5,0,3,7,6,4,4,7
2292x844,PVT,PVT,4,7,5,10,8,7,4,4,4,2
2298x744,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2158x855,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2160x833,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2166x848,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2185x791,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2200x863,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2247x736,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2245x899,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2264x831,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2304x886,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2304x916,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2319x870,PVT,PVT,4,5,5,15,3,7,4,4,4,1
2326x766,PVT,PVT,4,5,5,15,8,7,4,4,4,1
2152x654,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2154x585,PVT,PVT,3,3,5,0,3,7,3,7,4,7
2174x537,PVH,PVH,3,1,5,4,3,6,2,6,6,6
2175x693,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2181x585,PVT,PVT,3,0,5,19,3,7,2,4,4,2
2187x653,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2194x707,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2198x627,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2198x656,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2199x612,PVT,PVT,6,5,5,6,3,7,4,4,4,1
2203x681,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2209x573,PVT,PVT,6,7,6,10,8,7,2,6,4,2
2212x715,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2217x664,PVT,PVT,3,3,5,0,3,7,3,4,4,7
2219x560,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2221x538,PVH,PVH,3,1,6,14,4,6,2,6,6,2
2224x680,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2227x660,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2230x606,PVT,PVT,6,1,5,9,4,7,2,4,4,2
2232x712,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2241x685,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2242x623,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2240x540,PVH,PVH,3,0,6,19,4,6,0,6,6,6
2244x664,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2245x677,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2245x576,PVH,PVH,1,4,6,16,4,6,2,6,4,0
2246x608,PVT,PVT,2,5,5,6,3,7,4,4,4,1
2246x706,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2253x712,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2254x558,PVH,PVH,1,4,6,16,4,6,0,6,6,6
2256x599,PVT,PVT,2,1,5,9,4,7,2,4,4,2
2267x627,PVT,PVT,6,3,5,15,3,7,3,4,4,7
2284x702,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2287x627,PVT,PVT,6,7,5,10,8,5,7,4,4,2
2308x564,PVH,PVH,3,3,6,0,3,5,3,6,6,7
2317x563,PVH,PVH,6,7,6,10,4,5,2,6,6,2
2323x608,PVH,PVH,3,3,5,0,3,5,3,5,4,7
2330x543,PVH,PVH,3,3,6,0,3,5,3,6,6,7
2330x607,PVH,PVH,3,3,5,0,3,5,3,5,3,7
2332x598,PVH,PVH,3,0,5,1,4,5,2,5,3,2
2154x539,PVH,PVH,3,3,5,12,3,6,3,6,7,7
2172x656,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2179x717,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2189x548,PVH,PVH,3,4,5,8,3,7,5,6,6,5
2311x609,PVH,PVH,3,1,5,4,3,5,3,6,4,2
2169x618,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2177x676,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2198x634,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2221x695,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2308x657,PVT,PVT,6,1,5,14,8,7,7,4,4,2
2308x601,PVH,PVH,3,3,5,0,3,5,3,6,4,7
2316x664,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2205x581,PVT,PVT,3,0,6,19,4,7,2,4,4,6
2272x646,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2313x679,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2153x719,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2155x674,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2186x712,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2187x617,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2188x587,PVT,PVT,6,3,5,0,3,7,3,4,4,7
2224x640,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2231x625,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2236x648,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2247x623,PVT,PVT,6,1,5,9,8,7,7,4,4,2
2248x655,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2262x700,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2267x572,PVH,PVH,1,0,6,1,3,6,0,6,4,6
2278x587,PVH,PVH,1,0,6,2,4,5,0,6,4,6
2304x694,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2308x720,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2313x697,PVT,PVT,6,3,5,12,3,7,3,4,4,7
2327x668,PVT,PVT,6,7,5,10,8,7,7,4,4,2
2331x580,PVH,PVH,6,1,5,14,4,5,2,6,3,2
2155x364,PVH,PVH,3,1,2,4,3,6,2,6,6,2
2170x390,PVH,PVH,2,4,2,20,4,6,5,6,6,5
2175x444,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2184x394,PVH,PVH,2,1,6,4,3,6,2,6,6,2
2192x444,PVH,PVH,3,4,6,20,4,6,5,6,6,5
2192x519,PVH,PVH,3,9,6,12,3,6,9,6,6,7
2195x433,PVH,PVH,3,1,6,4,4,6,5,6,6,5
2195x493,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2206x376,PVH,PVH,3,1,6,4,5,6,2,6,6,2
2209x436,PVH,PVH,3,3,6,0,4,6,3,6,6,7
2213x398,PVH,PVH,2,1,6,9,5,6,2,6,6,2
2218x428,PVH,PVH,3,6,6,7,4,6,6,6,6,3
2218x412,PVH,PVH,2,1,6,19,5,6,1,6,6,2
2225x380,PVH,PVH,5,4,6,20,5,6,5,6,6,5
2222x491,PVH,PVH,4,5,6,6,3,6,4,6,6,1
2228x418,PVH,PVH,2,1,6,9,4,6,5,6,6,2
2231x457,PVH,PVH,2,9,6,12,4,6,9,6,6,7
2234x393,PVH,PVH,2,4,6,20,5,6,5,6,6,5
2238x364,PVH,PVH,3,3,6,0,5,6,3,6,6,7
2243x372,PVH,PVH,2,0,6,20,5,6,0,6,6,0
2244x491,PVH,PVH,2,1,6,9,4,6,2,6,6,2
2248x467,PVH,PVH,2,4,6,20,4,6,5,6,6,5
2247x506,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2250x483,PVH,PVH,2,1,6,9,4,6,2,6,6,2
2258x502,PVH,PVH,3,4,6,20,4,6,5,6,6,5
2257x461,PVH,PVH,2,1,6,14,4,6,2,6,6,2
2265x429,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2265x519,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2267x356,PVH,PVH,2,4,6,20,5,6,5,6,6,5
2277x449,PVH,PVH,3,9,6,12,3,1,9,6,6,7
2281x469,PVH,PVH,3,0,6,19,4,1,0,6,6,0
2285x492,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2295x347,PVH,PVH,2,1,6,19,5,6,5,6,6,2
2294x458,PVH,PVH,3,0,6,4,3,6,0,6,6,6
2300x350,PVH,PVH,2,4,6,16,5,6,5,6,6,0
2306x478,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2307x353,PVH,PVH,2,1,6,14,5,0,5,6,6,2
2313x382,PVH,PVH,2,0,6,19,5,0,0,6,6,6
2319x374,PVH,PVH,2,2,6,3,5,0,1,6,6,0
2323x441,PVH,PVH,4,5,1,6,4,6,4,6,6,1
2330x369,PVH,PVH,2,1,6,18,5,0,2,6,6,0
2332x454,PVH,PVH,2,1,6,9,4,6,2,6,6,2
2334x491,PVH,PVH,2,7,6,10,4,6,2,6,6,2
2337x479,PVH,PVH,2,0,6,1,4,6,0,6,6,0
2163x370,PVH,PVH,3,3,2,0,3,6,3,6,6,7
2164x513,PVH,PVH,3,5,5,15,3,6,3,6,6,7
2214x348,PVH,PVH,3,5,6,15,5,6,3,6,6,7
2235x467,PVH,PVH,2,1,6,9,4,6,2,6,6,2
2246x411,PVH,PVH,2,4,6,20,4,6,5,6,6,5
2266x420,PVH,PVH,2,1,6,9,4,6,3,6,6,2
2265x349,PVH,PVH,2,4,6,20,5,6,5,6,6,5
2316x359,PVH,PVH,2,1,6,9,5,0,2,6,6,2
2317x498,PVH,PVH,3,0,6,8,4,6,1,6,6,0
2334x384,PVH,PVH,2,3,6,0,5,0,3,6,6,7
2172x505,PVH,PVH,3,1,6,4,3,6,2,6,6,2
2185x371,PVH,PVH,4,5,6,6,5,6,4,6,6,1
2191x479,PVH,PVH,2,1,6,9,4,6,2,6,6,2
2201x464,PVH,PVH,2,4,6,5,4,6,5,6,6,5
2267x473,PVH,PVH,2,6,6,7,4,1,6,6,6,3
2298x376,PVH,PVH,2,4,6,8,5,0,1,6,6,0
2237x419,PVH,PVH,2,4,6,20,4,6,5,6,6,5
2332x518,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2199x339,PVH,PVH,3,0,6,20,5,6,2,6,6,6
2209x362,PVH,PVH,3,0,6,8,5,6,1,6,6,0
2220x482,PVH,PVH,2,1,6,14,4,6,4,6,6,2
2224x507,PVH,PVH,2,1,6,12,4,6,2,6,6,2
2248x457,PVH,PVH,2,4,6,16,4,6,5,6,6,5
2268x381,PVH,PVH,2,4,6,17,5,6,0,6,6,5
2274x396,PVH,PVH,2,0,6,8,4,6,1,6,6,0
2276x333,PVH,PVH,2,0,6,22,5,6,0,6,6,0
2277x362,PVH,PVH,2,1,6,19,5,6,0,6,6,2
2285x436,PVH,PVH,3,6,6,7,4,6,6,6,6,3
2301x393,PVH,PVH,2,1,6,9,5,6,2,6,6,2
2310x344,PVH,PVH,2,0,6,8,5,6,5,6,6,5
2322x340,PVH,PVH,2,0,6,17,5,0,0,6,6,2
2157x223,PVH,PVH,5,4,4,16,4,6,5,6,6,5
2159x160,PVH,PVH,3,3,6,0,4,6,3,6,6,7
2163x290,PVH,PVH,3,2,1,20,4,6,5,6,6,5
2166x264,PVH,PVH,4,5,1,6,3,6,4,6,6,1
2170x268,PVH,PVH,4,5,1,6,3,6,4,6,6,1
2171x311,PVH,PVH,3,1,1,4,4,6,2,6,6,2
2178x134,PVH,PVH,2,1,6,9,4,6,2,6,6,2
2181x163,PVH,PVH,3,3,6,0,3,6,10,6,6,7
2185x286,PVH,PVH,3,3,1,0,3,6,3,6,6,7
2186x312,PVH,PVH,3,3,1,0,3,6,3,6,6,7
2187x135,PVH,PVH,2,0,6,19,4,6,0,6,6,6
2200x296,PVH,PVH,3,4,1,5,4,6,5,6,6,5
2222x238,PVH,PVH,3,9,6,12,4,6,9,6,6,7
2224x172,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2231x297,PVH,PVH,3,2,6,3,4,6,2,6,6,5
2241x235,PVH,PVH,3,3,6,0,4,6,3,6,6,7
2242x316,PVH,PVH,2,1,1,9,5,6,2,6,6,2
2256x169,PVH,PVH,4,5,6,15,3,6,4,6,6,1
2258x266,PVH,PVH,3,1,6,9,4,6,3,6,6,2
2268x150,PVH,PVH,4,5,6,6,3,6,4,6,1,1
2271x190,PVH,PVH,4,1,6,14,3,6,2,6,1,2
2282x134,BST,BST,2,1,0,9,4,6,2,6,1,2
2284x272,PVH,PVH,3,1,6,14,4,6,3,6,6,2
2288x241,PVH,PVH,4,3,6,0,3,6,3,6,6,7
2291x276,PVH,PVH,3,3,0,0,3,6,3,6,6,7
2291x284,PVH,PVH,3,3,0,0,3,6,3,6,6,7
2293x223,PVH,PVH,4,1,6,4,3,6,2,6,1,2
2304x188,PVH,PVH,2,0,2,2,6,3,0,1,1,6
2302x152,BST,BST,3,4,0,16,4,3,1,6,1,5
2315x254,PVH,PVH,3,1,0,9,4,6,2,6,1,2
2315x143,BST,BST,3,3,0,0,3,3,3,1,1,7
2318x263,PVH,PVH,3,0,0,8,4,6,1,6,1,0
2318x205,PVH,PVH,4,5,6,15,3,3,4,6,1,1
2318x308,PVH,PVH,2,0,0,2,6,6,0,6,6,6
2319x161,BST,BST,2,9,0,12,6,3,9,1,1,7
2326x286,PVH,PVH,3,3,0,0,3,3,3,6,6,7
2329x153,BST,BST,2,0,0,2,6,3,0,1,1,6
2331x285,PVH,PVH,3,3,0,0,3,3,3,6,6,7
2335x183,BST,BST,4,5,0,6,3,3,4,1,1,1
2338x156,BST,BST,2,0,0,2,6,3,0,1,1,0
2159x311,PVH,PVH,3,3,1,0,3,4,3,6,6,7
2215x280,PVH,PVH,3,4,6,20,4,6,2,6,6,0
2227x248,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2246x248,PVH,PVH,1,0,6,1,6,6,0,6,6,6
2250x207,PVH,PVH,2,2,6,13,4,6,1,6,6,0
2254x277,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2304x302,PVH,PVH,2,1,0,14,3,6,2,6,6,2
2165x184,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2203x209,PVH,PVH,2,0,0,19,4,6,0,6,6,6
2226x201,PVH,PVH,2,1,0,9,4,6,2,6,6,2
2266x240,PVH,PVH,4,5,6,6,3,6,4,6,6,1
2271x170,PVH,PVH,4,1,6,9,4,6,2,6,1,2
2334x159,BST,BST,2,0,0,2,6,3,0,1,1,6
2335x301,PVH,PVH,3,0,0,4,6,3,0,6,1,6
2218x146,PVH,PVH,2,4,6,16,4,6,1,6,6,0
2246x172,PVH,PVH,4,5,6,6,3,6,4,6,6,1
2278x164,PVH,PVH,4,0,6,1,6,6,0,6,1,6
2148x303,PVH,PVH,3,5,1,15,3,6,3,6,6,7
2195x242,PVH,PVH,3,4,6,5,4,6,5,6,6,5
2238x261,PVH,PVH,3,1,6,14,4,6,2,6,6,0
2240x254,PVH,PVH,3,4,6,16,4,6,0,6,6,0
2281x225,PVH,PVH,4,0,6,1,6,6,0,6,1,6
2298x201,PVH,PVH,2,0,6,2,4,6,0,6,1,6
2301x291,PVH,PVH,3,2,0,13,4,6,2,6,6,0
2324x267,PVH,PVH,3,0,0,1,6,3,9,6,1,6
2152x-20,PVH,PVH,5,4,6,20,4,6,5,6,6,5
2157x51,PVH,PVH,3,5,6,6,3,6,4,6,6,1
2169x35,PVH,PVH,5,4,6,16,4,6,5,6,6,5
2170x-3,PVH,PVH,3,4,1,0,4,6,5,6,6,5
2174x10,PVH,PVH,2,1,6,9,4,6,2,6,6,2
2179x-55,PVH,PVH,2,4,6,20,4,6,5,2,6,5
2181x-47,PVH,PVH,2,2,6,3,4,6,5,6,6,0
2189x-31,PVH,PVH,2,4,6,16,4,6,5,6,6,5
2191x110,PVH,PVH,2,4,1,20,4,6,5,6,6,5
2196x-53,PVH,PVH,2,4,6,16,4,6,5,2,6,0
2201x86,PVH,PVH,2,4,1,20,4,6,5,6,6,5
2200x-10,PVH,PVH,4,5,6,15,3,6,3,6,6,7
2202x44,PVH,PVH,2,0,1,20,4,6,5,6,6,5
2210x101,PVH,PVH,2,1,1,9,4,6,2,6,6,2
2216x103,PVH,PVH,2,4,1,20,4,6,2,6,6,5
2226x-46,PVH,PVH,3,0,1,22,5,6,0,6,2,6
2229x104,PVH,PVH,2,1,6,9,4,6,2,6,6,2
2226x-3,PVH,PVH,4,4,0,16,4,6,5,6,6,5
2229x-34,PVH,PVH,3,0,1,2,6,6,0,6,2,0
2235x49,BST,BST,2,0,0,17,5,6,0,6,6,6
2239x42,BST,BST,1,4,0,20,5,6,0,6,6,6
2237x-34,PVH,PVH,1,3,1,0,3,6,3,6,2,7
2239x28,BST,BST,3,4,0,20,5,6,0,6,6,6
2247x50,BST,BST,1,0,0,8,5,6,0,6,6,5
2249x69,BST,BST,2,1,0,9,5,6,2,6,6,2
2253x12,BST,BST,3,1,0,9,4,6,2,6,1,2
2254x-45,BST,BST,1,4,1,20,5,6,5,2,2,5
2254x-57,MPN,MPN,2,0,1,4,5,6,0,2,2,6
2258x95,BST,BST,2,0,0,1,6,6,0,6,1,6
2264x34,BST,BST,2,0,0,17,5,3,0,6,1,5
2276x52,BST,BST,3,3,0,0,5,3,9,6,1,7
2276x59,BST,BST,3,9,0,12,5,3,9,6,1,7
2276x-43,BST,BST,1,1,1,4,6,6,2,6,1,6
2281x105,BST,BST,3,0,0,1,4,6,0,6,1,0
2290x117,BST,BST,2,1,0,9,4,6,2,6,1,2
2292x77,BST,BST,3,3,0,0,3,3,3,6,1,7
2298x-39,BST,BST,4,5,0,6,3,3,4,6,1,1
2306x39,BST,BST,1,3,0,19,6,3,2,6,1,2
2311x-21,BST,BST,3,3,0,0,3,3,3,6,1,7
2317x103,BST,BST,1,9,0,12,6,3,9,1,1,6
2323x-18,BST,BST,1,1,0,9,6,3,2,1,1,2
2326x-51,BST,BST,4,9,1,12,3,3,9,6,1,7
2329x-6,BST,BST,1,0,0,8,6,3,0,1,1,0
2332x-15,BST,BST,1,0,0,2,6,3,0,1,1,6
2330x31,BST,BST,1,0,0,1,6,3,0,1,1,6
2158x-35,PVH,PVH,2,1,6,9,4,6,2,6,6,2
2208x-62,PVH,PVH,2,3,6,0,4,0,3,6,2,7
2216x63,PVH,PVH,2,1,0,4,5,6,2,6,6,2
2267x0,BST,BST,3,6,1,7,4,3,6,6,1,3
2263x50,BST,BST,3,0,0,2,5,3,0,6,1,6
2285x28,BST,BST,1,1,0,18,5,3,2,6,1,0
2152x29,PVH,PVH,5,9,6,12,4,6,9,6,6,7
2164x83,PVH,PVH,3,9,1,12,3,6,9,6,6,7
2167x76,PVH,PVH,3,9,1,12,4,6,9,6,6,6
2210x-37,PVH,PVH,2,1,6,16,4,6,0,6,6,2
2229x23,PVH,PVH,3,3,0,21,3,6,3,6,6,7
2275x111,BST,BST,2,1,0,9,4,6,2,6,1,2
2321x121,BST,BST,1,10,0,21,6,3,0,1,1,6
2194x-23,PVH,PVH,3,3,6,0,3,6,3,6,6,7
2217x-1,PVH,PVH,4,5,0,6,3,6,4,6,6,1
2286x86,BST,BST,3,1,0,4,6,3,2,6,1,2
2305x77,BST,BST,3,0,0,22,6,3,0,6,1,6
2310x111,BST,BST,1,1,0,9,4,3,2,1,1,2
2174x120,PVH,PVH,2,6,6,7,4,6,6,6,6,3
2193x86,PVH,PVH,3,3,1,0,4,6,3,6,6,7
2300x43,BST,BST,1,0,0,2,6,3,2,6,1,6
2320x51,BST,BST,1,9,1,12,6,3,9,1,1,7
2328x75,BST,BST,1,1,0,9,6,3,2,1,1,2
2151x-109,MPN,MPN,3,3,4,0,5,6,3,2,2,7
2158x-197,MPN,MPN,5,2,1,3,5,0,1,2,2,0
2161x-86,PVH,PVH,5,4,4,5,5,6,5,2,6,0
2161x-111,MPN,MPN,2,3,4,0,5,6,5,2,2,7
2162x-156,MPN,MPN,2,0,1,3,5,0,1,2,2,0
