,Slice,Ground Truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
300162,2,outside_VISp,1,5,6,7,6,2,4,1,1,4
300163,2,outside_VISp,1,2,6,9,2,2,2,1,1,2
300164,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300165,2,outside_VISp,1,2,6,4,2,2,2,1,1,2
300167,2,outside_VISp,1,2,6,5,2,2,2,1,1,2
300169,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300170,2,outside_VISp,1,5,6,7,6,2,4,1,1,4
300171,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300172,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300173,2,outside_VISp,1,2,6,8,2,0,2,1,1,2
300174,2,outside_VISp,3,4,6,5,4,4,3,3,3,5
300175,2,outside_VISp,1,0,6,6,2,2,1,1,1,1
300176,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300177,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300178,2,outside_VISp,3,2,4,9,4,4,3,3,3,5
300179,2,outside_VISp,1,2,6,4,2,2,4,1,1,2
300180,2,outside_VISp,1,2,6,9,2,2,2,6,1,2
300181,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300182,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300184,2,outside_VISp,1,0,6,10,2,2,2,1,1,1
300186,2,outside_VISp,1,2,6,8,2,2,2,2,1,2
300187,2,outside_VISp,1,3,6,0,2,2,0,1,1,3
300188,2,outside_VISp,6,0,6,10,2,2,1,1,1,1
300189,2,outside_VISp,1,2,6,12,2,2,2,1,1,2
300190,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300191,2,outside_VISp,1,2,6,4,2,2,3,1,1,2
300192,2,outside_VISp,1,0,6,10,2,2,3,1,1,1
300193,2,outside_VISp,1,0,6,1,2,4,1,1,1,1
300194,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300195,2,outside_VISp,3,4,4,8,4,4,3,3,3,5
300196,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300197,2,outside_VISp,1,2,6,4,2,4,2,3,1,2
300198,2,outside_VISp,1,0,6,6,2,2,1,1,1,1
300199,2,outside_VISp,3,2,4,4,4,4,3,3,3,2
300200,2,outside_VISp,1,1,6,2,2,0,0,1,1,1
300201,2,outside_VISp,1,1,6,2,2,2,2,1,1,1
300202,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300203,2,outside_VISp,1,2,4,4,4,4,3,3,3,2
300204,2,outside_VISp,1,0,6,6,2,2,0,1,1,1
300205,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300206,2,outside_VISp,3,2,4,8,4,4,3,3,3,1
300207,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300208,2,outside_VISp,3,4,4,5,4,4,2,3,3,5
300209,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300211,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300212,2,outside_VISp,3,2,4,9,4,4,3,3,3,2
300213,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300214,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300215,2,outside_VISp,1,2,6,4,2,2,2,1,1,2
300216,2,outside_VISp,1,2,6,8,2,2,2,1,1,2
300217,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300218,2,outside_VISp,1,2,6,4,2,2,1,1,1,3
300219,2,outside_VISp,1,1,6,10,2,2,1,1,1,3
300220,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300221,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300222,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300223,2,outside_VISp,3,2,4,9,4,4,3,3,3,2
300224,2,outside_VISp,1,2,6,4,2,2,2,1,1,2
300225,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300226,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300227,2,outside_VISp,1,0,6,6,2,2,1,1,1,1
300228,2,outside_VISp,1,0,6,10,2,2,1,1,1,1
300229,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
300230,2,outside_VISp,1,0,6,10,2,2,0,1,1,3
300231,2,outside_VISp,1,2,6,4,2,2,2,1,1,2
300232,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300233,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
300234,2,outside_VISp,3,2,4,9,4,4,3,3,3,2
300235,2,outside_VISp,1,0,6,6,2,2,1,1,1,1
300236,2,outside_VISp,1,5,6,11,6,2,4,1,1,4
300237,2,outside_VISp,1,0,6,2,2,2,0,1,1,3
300238,2,outside_VISp,1,2,6,9,4,4,2,3,3,2
300239,2,outside_VISp,1,0,6,6,2,2,1,1,1,1
300240,2,outside_VISp,1,0,6,6,2,2,1,1,1,1
300241,2,outside_VISp,3,2,4,12,4,4,3,3,3,5
300242,2,outside_VISp,1,0,6,1,2,2,1,1,1,1
300243,2,outside_VISp,1,2,6,4,2,2,2,1,1,2
300244,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300245,2,outside_VISp,1,4,6,5,2,2,3,1,1,5
300246,2,outside_VISp,1,2,6,8,2,2,2,1,1,2
300247,2,outside_VISp,1,5,6,7,6,2,4,1,1,4
300251,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
300253,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
310019,2,outside_VISp,1,1,1,3,5,2,0,1,1,3
310020,2,outside_VISp,1,5,1,11,6,2,4,1,1,4
310025,2,outside_VISp,2,1,1,2,2,2,1,1,1,1
310026,2,outside_VISp,1,5,1,7,6,0,4,1,1,4
310027,2,outside_VISp,1,1,1,2,2,0,4,1,1,3
310028,2,outside_VISp,2,0,1,6,2,2,1,1,1,1
310030,2,outside_VISp,1,0,1,10,2,2,1,1,1,1
310031,2,outside_VISp,2,0,1,6,2,2,1,1,1,1
310033,2,outside_VISp,1,0,1,1,2,2,1,5,1,1
310034,2,outside_VISp,1,5,1,7,2,2,2,1,1,2
310036,2,outside_VISp,2,5,1,11,6,2,4,1,1,4
310037,2,outside_VISp,2,2,1,4,2,2,2,1,1,2
310038,2,outside_VISp,1,5,1,7,2,2,2,1,1,4
310039,2,outside_VISp,1,2,1,12,2,2,2,1,1,2
310041,2,outside_VISp,1,2,1,8,2,0,2,1,1,2
310042,2,outside_VISp,2,5,1,7,6,2,4,1,1,4
310043,2,outside_VISp,1,1,1,3,2,2,1,5,1,1
310044,2,outside_VISp,1,0,1,6,2,2,1,1,1,1
310045,2,outside_VISp,1,1,1,2,2,0,1,1,1,1
310046,2,outside_VISp,2,0,1,6,2,2,1,1,1,1
310047,2,outside_VISp,2,0,1,6,2,2,1,1,1,1
310048,2,outside_VISp,1,2,1,4,2,2,2,5,1,2
310049,2,outside_VISp,1,2,1,4,2,2,2,1,1,2
310050,2,outside_VISp,1,1,3,3,2,2,1,1,1,1
310052,2,outside_VISp,2,4,1,5,2,2,1,1,1,5
310053,2,outside_VISp,1,5,3,7,6,1,4,6,6,4
310054,2,outside_VISp,1,0,1,6,2,0,1,1,1,1
310056,2,outside_VISp,1,0,1,10,2,2,1,1,1,1
310057,2,outside_VISp,1,5,3,7,5,1,4,6,6,4
310058,2,outside_VISp,1,1,1,2,2,2,1,1,1,1
310059,2,outside_VISp,2,5,1,11,6,2,4,1,1,4
310060,2,outside_VISp,1,1,1,2,2,2,0,1,1,0
310062,2,outside_VISp,1,0,1,6,2,2,1,1,1,1
310063,2,outside_VISp,1,0,1,10,2,2,1,1,1,1
310064,2,outside_VISp,1,2,1,9,2,2,1,1,1,1
310065,2,outside_VISp,1,4,1,5,2,2,3,1,1,5
310066,2,outside_VISp,1,2,3,9,5,2,2,6,6,2
310067,2,outside_VISp,1,0,1,6,2,2,1,1,1,1
310068,2,outside_VISp,1,1,1,3,2,2,0,1,1,3
310069,2,outside_VISp,1,1,1,2,2,2,1,1,1,1
310070,2,outside_VISp,1,2,1,4,2,2,2,1,1,2
310072,2,outside_VISp,1,5,1,7,6,2,4,1,1,4
310073,2,outside_VISp,1,0,1,6,2,2,1,1,1,1
310075,2,outside_VISp,1,0,1,1,2,2,1,6,6,1
310076,2,outside_VISp,1,5,1,7,6,2,4,1,1,4
310077,2,outside_VISp,1,1,1,3,5,2,0,6,1,3
310078,2,outside_VISp,1,1,1,2,2,2,0,1,1,3
310079,2,outside_VISp,1,2,3,3,5,2,2,6,1,2
310080,2,outside_VISp,1,0,1,2,2,2,1,1,1,1
310083,2,outside_VISp,1,1,1,3,2,2,0,2,1,3
310084,2,outside_VISp,1,0,1,1,2,2,1,1,1,1
310085,2,outside_VISp,1,3,1,0,5,2,1,6,1,3
310086,2,outside_VISp,1,5,1,7,6,2,4,1,1,4
310087,2,outside_VISp,1,2,1,4,2,2,2,2,1,2
310088,2,outside_VISp,1,0,1,6,2,2,1,1,1,1
310089,2,outside_VISp,1,0,1,6,2,2,1,2,1,1
310090,2,outside_VISp,1,0,1,10,2,2,1,1,1,1
310091,2,outside_VISp,1,1,3,3,5,2,1,6,6,3
310092,2,outside_VISp,1,1,1,2,2,2,0,2,1,3
310093,2,outside_VISp,1,5,1,11,6,2,4,2,1,4
310094,2,outside_VISp,5,2,3,4,5,2,2,2,1,2
310095,2,outside_VISp,1,0,1,1,2,2,1,1,1,1
310097,2,outside_VISp,1,2,1,8,2,2,2,1,1,2
310098,2,outside_VISp,1,1,1,2,2,2,1,1,1,0
310101,2,outside_VISp,1,0,1,10,2,2,1,1,1,1
310102,2,outside_VISp,5,3,3,0,5,1,1,6,6,3
310104,2,outside_VISp,5,2,3,5,5,1,0,6,6,2
310105,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310106,2,outside_VISp,1,0,1,10,2,2,1,1,1,1
310107,2,outside_VISp,5,5,3,7,6,1,4,6,6,4
310108,2,outside_VISp,5,1,3,3,5,2,0,2,1,3
310109,2,outside_VISp,2,0,1,10,2,2,1,1,1,1
310110,2,outside_VISp,5,2,3,8,2,2,2,2,1,3
310111,2,outside_VISp,5,3,3,0,5,1,0,6,6,3
310112,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310113,2,outside_VISp,2,1,1,2,2,2,1,1,1,1
310114,2,outside_VISp,2,4,1,5,2,2,3,1,1,5
310115,2,outside_VISp,5,1,3,2,5,1,0,6,6,3
310116,2,outside_VISp,1,3,3,0,2,2,1,2,1,3
310118,2,outside_VISp,1,1,3,3,2,2,1,2,1,1
310119,2,outside_VISp,5,2,3,8,5,1,2,6,6,0
310120,2,outside_VISp,1,5,1,7,6,2,4,1,1,4
310121,2,outside_VISp,1,5,1,11,6,2,4,1,1,4
310123,2,outside_VISp,5,1,3,3,5,1,0,2,6,3
310126,2,outside_VISp,2,5,1,11,6,2,4,1,1,4
310127,2,outside_VISp,2,2,1,8,2,2,2,2,1,2
310128,2,outside_VISp,5,2,3,4,5,1,2,6,6,2
310129,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310130,2,outside_VISp,2,1,1,2,2,2,0,1,1,1
310131,2,outside_VISp,5,2,3,9,5,2,2,2,1,2
310132,2,outside_VISp,1,1,3,2,2,2,0,2,1,1
310134,2,outside_VISp,2,5,1,7,6,2,4,1,1,4
310135,2,outside_VISp,2,1,1,3,2,2,0,6,1,3
310136,2,outside_VISp,1,0,3,10,5,1,0,6,6,1
310140,2,outside_VISp,5,1,3,3,2,2,0,2,1,3
310141,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310142,2,outside_VISp,1,5,3,7,6,1,4,6,6,4
310144,2,outside_VISp,1,2,1,4,2,2,2,2,7,2
310145,2,outside_VISp,2,1,1,2,2,2,0,1,1,1
310146,2,outside_VISp,5,3,3,1,5,1,0,6,6,0
310147,2,outside_VISp,5,4,3,5,5,1,3,6,6,5
310149,2,outside_VISp,2,5,1,11,6,2,4,1,1,4
310153,2,outside_VISp,5,1,3,3,5,1,1,6,6,3
310154,2,outside_VISp,1,1,1,2,2,2,0,1,7,0
310155,2,outside_VISp,1,2,3,8,5,1,3,6,6,5
310156,2,outside_VISp,2,0,1,6,2,2,1,1,7,1
310157,2,outside_VISp,1,1,1,3,2,2,1,1,7,0
310158,2,outside_VISp,1,1,3,0,5,1,1,6,6,0
310159,2,outside_VISp,1,2,1,4,2,2,2,1,7,2
310160,2,outside_VISp,1,1,3,2,5,2,0,6,1,3
310161,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310162,2,outside_VISp,5,0,3,1,5,2,1,6,6,1
310164,2,outside_VISp,1,1,1,3,2,2,0,1,7,1
310166,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310167,2,outside_VISp,1,1,3,3,5,1,1,6,6,2
310168,2,outside_VISp,5,2,3,8,5,1,2,6,6,3
310170,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310171,2,outside_VISp,1,1,1,2,2,2,0,1,7,3
310172,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310173,2,outside_VISp,1,1,3,3,5,2,0,6,1,0
310174,2,outside_VISp,1,1,1,2,2,2,0,1,7,0
310175,2,outside_VISp,5,3,3,0,5,1,0,6,6,3
310176,2,outside_VISp,1,2,3,9,5,2,2,6,1,2
310178,2,outside_VISp,5,3,3,6,5,1,1,6,6,3
310179,2,outside_VISp,5,2,3,4,5,2,2,6,6,2
310180,2,outside_VISp,1,1,3,2,5,2,1,6,1,1
310181,2,outside_VISp,5,1,3,2,5,1,0,6,6,3
310182,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310183,2,outside_VISp,1,0,1,1,2,2,1,1,7,1
310185,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310186,2,outside_VISp,5,5,3,7,6,1,4,6,6,4
310187,2,outside_VISp,1,1,3,3,5,2,0,1,7,3
310189,2,outside_VISp,1,1,3,3,5,1,1,6,6,0
310190,2,outside_VISp,5,3,3,0,5,1,0,6,6,3
310192,2,outside_VISp,1,2,3,4,5,1,2,6,6,3
310193,2,outside_VISp,5,3,3,0,5,1,0,6,6,0
310194,2,outside_VISp,1,1,3,2,5,2,1,6,1,3
310195,2,outside_VISp,5,5,3,7,6,1,0,6,6,4
310196,2,outside_VISp,1,5,3,11,6,2,4,1,1,4
310199,2,outside_VISp,5,3,3,0,5,1,0,6,6,0
310201,2,outside_VISp,1,2,3,4,5,1,2,6,6,2
310202,2,outside_VISp,5,3,3,3,5,1,0,6,6,3
310203,2,outside_VISp,5,1,3,3,5,2,0,6,6,3
310204,2,outside_VISp,5,3,3,0,5,1,0,6,6,3
310205,2,outside_VISp,1,2,3,4,5,1,2,6,6,2
310206,2,outside_VISp,5,2,3,4,5,1,0,6,6,2
310208,2,outside_VISp,1,5,1,7,6,2,4,1,7,4
310210,2,outside_VISp,5,1,3,3,5,2,0,6,1,3
310212,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
310213,2,outside_VISp,1,1,3,3,2,2,0,6,1,3
310214,2,outside_VISp,5,3,3,0,5,1,0,6,6,3
310215,2,outside_VISp,1,0,1,6,2,2,1,1,7,1
310216,2,outside_VISp,1,5,3,11,6,2,4,6,7,4
310217,2,outside_VISp,1,2,3,4,2,2,3,6,7,2
310218,2,outside_VISp,5,2,3,9,5,2,2,2,1,2
310219,2,outside_VISp,1,2,3,4,2,2,2,6,1,2
310220,2,outside_VISp,5,1,5,3,5,1,0,6,6,3
310221,2,outside_VISp,5,2,3,8,5,1,2,6,6,2
310222,2,outside_VISp,5,2,3,12,5,1,2,6,6,2
310223,2,outside_VISp,5,3,3,3,5,1,0,6,6,3
310224,2,outside_VISp,5,1,3,3,5,2,0,6,6,3
310225,2,outside_VISp,1,4,3,5,2,2,3,6,7,5
310226,2,outside_VISp,5,5,3,11,6,1,4,6,6,4
310227,2,outside_VISp,5,1,3,3,2,2,1,6,1,3
310228,2,outside_VISp,5,3,3,0,5,1,0,6,6,0
310229,2,outside_VISp,5,1,3,3,5,1,1,6,6,3
310231,2,outside_VISp,1,2,3,5,2,2,3,6,7,5
310233,2,outside_VISp,5,3,5,2,5,1,0,2,6,0
310234,2,outside_VISp,5,1,5,2,5,1,0,6,6,3
320027,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
320028,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
320031,2,VISp_V,1,5,1,11,6,2,4,1,1,4
320032,2,VISp_VI,1,2,0,9,5,0,2,5,5,2
320033,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
320034,2,VISp_V,1,1,1,2,5,0,0,1,1,0
320035,2,VISp_VI,1,2,0,12,1,0,2,1,5,2
320037,2,VISp_VI,1,1,0,2,5,0,0,1,5,0
320038,2,VISp_VI,1,1,0,0,5,0,0,1,5,0
320039,2,VISp_V,1,5,1,11,6,0,4,1,1,4
320040,2,VISp_VI,1,2,0,4,5,0,2,5,5,1
320041,2,VISp_V,1,1,1,2,5,0,0,1,1,0
320042,2,VISp_V,1,0,1,3,2,2,1,1,1,2
320043,2,VISp_V,1,2,1,4,2,2,2,1,1,2
320044,2,VISp_VI,6,5,0,7,1,0,4,5,5,4
320045,2,VISp_V,1,1,1,2,2,2,1,1,1,0
320046,2,VISp_VI,1,1,0,2,5,0,0,1,5,0
320047,2,VISp_V,1,2,1,3,2,2,1,1,1,1
320048,2,VISp_VI,1,5,0,7,6,0,4,1,5,4
320049,2,VISp_VI,3,4,0,5,5,0,3,1,5,5
320050,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
320051,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
320052,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
320054,2,VISp_VI,1,5,0,7,5,0,2,1,5,4
320055,2,VISp_V,1,5,1,7,6,2,4,1,1,4
320056,2,VISp_V,1,2,1,5,2,2,2,1,1,2
320057,2,VISp_V,1,5,1,11,6,2,4,1,1,4
320058,2,VISp_V,1,1,1,3,2,2,1,1,1,3
320060,2,VISp_V,1,2,1,9,2,2,2,1,1,2
320061,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
320062,2,VISp_VI,1,1,0,2,5,0,0,1,1,0
320063,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
320064,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
320066,2,VISp_V,1,2,1,9,2,2,2,1,1,2
320067,2,VISp_V,1,0,1,10,6,2,1,1,1,1
320068,2,VISp_V,1,1,1,2,5,0,0,1,1,0
320069,2,VISp_V,1,2,1,4,5,0,2,1,1,2
320070,2,VISp_V,1,5,1,7,6,2,4,1,1,4
320071,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
320072,2,VISp_VI,6,0,0,1,1,0,1,1,5,1
320074,2,VISp_V,1,0,1,1,2,2,1,1,1,1
320075,2,VISp_V,1,1,1,2,2,2,1,1,1,1
320076,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
320077,2,VISp,1,2,0,4,5,0,2,1,1,2
320078,2,VISp_V,3,4,1,5,5,0,3,1,1,5
320080,2,VISp_V,2,1,1,2,2,2,0,1,1,1
320081,2,VISp_V,2,2,1,4,2,2,2,1,1,2
320083,2,VISp_VI,6,1,0,2,1,0,0,5,5,3
320084,2,VISp_VI,6,0,0,1,1,0,1,5,5,0
320085,2,VISp_VI,6,1,0,3,1,0,1,1,1,1
320086,2,VISp_V,3,5,1,7,6,0,4,1,1,4
320087,2,VISp_V,2,5,1,11,2,2,4,1,1,4
320088,2,VISp_V,2,0,1,10,2,2,1,1,1,1
320089,2,VISp_V,3,1,1,2,5,0,0,1,1,3
320090,2,VISp_V,6,1,0,2,5,0,1,1,1,0
320091,2,VISp_V,2,1,1,2,2,2,1,1,1,0
320092,2,VISp_V,2,1,1,3,2,2,1,1,1,0
320093,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
320094,2,VISp_V,3,4,1,5,2,2,3,1,1,5
320095,2,VISp_V,3,4,1,5,5,0,3,1,1,5
320096,2,VISp_V,2,0,1,6,2,2,1,1,1,1
320097,2,VISp_V,2,0,1,6,2,2,1,1,1,1
320099,2,VISp_V,2,0,1,10,2,2,1,1,1,1
320100,2,VISp_V,1,0,0,1,5,0,1,1,1,1
320101,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
320102,2,VISp_V,1,2,1,8,2,2,2,1,1,2
320103,2,VISp,6,1,0,2,1,0,1,5,5,0
320104,2,VISp_V,2,2,1,9,2,2,2,1,1,2
320105,2,VISp_VI,6,0,0,1,1,0,0,1,5,1
320106,2,VISp_V,2,5,1,7,6,2,4,1,1,4
320107,2,VISp_V,1,4,1,5,5,0,3,1,1,5
320108,2,VISp_VI,6,1,0,2,1,0,0,5,1,3
320110,2,VISp_V,1,1,1,2,5,0,0,1,1,0
320111,2,VISp_V,2,0,1,6,2,2,1,1,1,1
320112,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
320113,2,VISp_V,2,1,1,3,2,2,1,1,1,1
320114,2,VISp_V,2,0,1,6,2,2,1,1,1,1
320115,2,VISp_V,1,3,1,2,5,0,0,1,1,3
320116,2,VISp_V,1,1,0,2,5,0,1,1,1,1
320118,2,VISp_V,2,5,0,11,6,0,4,1,1,4
320119,2,VISp_VI,1,2,0,4,5,0,3,2,1,2
320120,2,VISp_VI,1,4,0,5,5,0,3,1,1,5
320124,2,VISp_V,1,1,1,2,2,0,0,1,1,1
320125,2,VISp_V,2,0,1,6,2,2,1,1,1,1
320126,2,VISp_V,2,2,1,9,2,2,2,1,1,2
320127,2,outside_VISp,6,0,0,1,1,0,1,1,7,1
320129,2,outside_VISp,6,4,0,5,1,0,3,1,5,5
320130,2,VISp_V,1,1,1,2,5,0,0,1,1,0
320131,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
320132,2,VISp_V,1,5,1,13,6,0,4,1,1,4
320133,2,VISp_V,1,1,1,2,2,2,0,1,1,0
320134,2,outside_VISp,1,1,0,2,5,0,0,1,1,0
320136,2,outside_VISp,6,2,0,4,5,0,2,1,7,2
320137,2,outside_VISp,6,5,0,11,6,0,4,5,7,4
320138,2,outside_VISp,1,2,0,12,5,0,2,1,7,2
320139,2,VISp_V,1,1,1,3,2,2,1,1,1,3
320140,2,VISp_V,1,5,1,11,6,0,4,1,1,4
320141,2,outside_VISp,1,1,0,3,5,0,0,1,7,3
320142,2,VISp_V,1,0,1,10,2,2,1,1,1,1
320143,2,VISp_V,1,5,1,7,6,2,4,1,1,4
320144,2,VISp_V,1,0,1,6,2,2,0,1,1,0
320146,2,VISp_V,1,3,1,0,2,2,1,1,1,0
320147,2,VISp_V,1,2,1,4,5,0,2,1,1,2
320148,2,outside_VISp,1,4,0,5,5,0,3,1,7,5
320150,2,VISp_V,1,2,1,8,2,2,2,2,1,2
320151,2,outside_VISp,1,1,0,2,5,0,0,1,7,1
320153,2,outside_VISp,1,1,0,2,5,0,0,1,7,0
320154,2,outside_VISp,1,1,1,2,5,0,0,1,1,1
320155,2,VISp,1,4,1,5,5,2,3,1,1,5
320156,2,outside_VISp,1,4,0,5,5,0,3,1,7,5
320157,2,VISp_V,1,0,1,6,2,2,1,1,1,1
320159,2,VISp_V,1,0,1,6,2,2,1,2,1,1
320161,2,outside_VISp,1,3,1,0,5,0,0,1,7,0
320162,2,VISp_V,1,1,1,2,2,2,1,1,1,1
320164,2,VISp,3,1,1,2,5,2,0,1,1,3
320165,2,outside_VISp,1,3,1,3,5,0,0,1,1,3
320166,2,outside_VISp,1,1,0,2,5,0,0,1,1,1
320169,2,VISp_V,1,0,1,1,2,2,1,2,1,1
320170,2,outside_VISp,1,1,0,2,1,0,0,1,1,0
320171,2,VISp_V,2,0,1,6,2,2,1,1,1,1
320173,2,VISp,1,2,1,4,2,2,2,1,1,2
320174,2,VISp_V,2,0,1,6,2,2,1,2,1,1
320175,2,outside_VISp,1,1,1,6,5,0,0,1,1,0
320177,2,outside_VISp,1,1,0,2,5,0,0,1,1,0
320178,2,outside_VISp,1,1,1,2,5,0,0,1,1,3
320179,2,outside_VISp,1,5,1,11,6,2,4,1,1,4
320180,2,VISp_V,2,0,1,6,2,2,1,1,1,0
320181,2,outside_VISp,1,4,1,5,2,2,3,1,1,5
320182,2,VISp_V,2,1,1,2,2,2,0,1,1,3
320183,2,outside_VISp,1,1,1,2,5,0,0,1,1,0
320184,2,outside_VISp,1,5,0,11,6,0,4,1,1,4
320186,2,VISp_V,2,0,1,6,2,2,1,1,1,1
320187,2,outside_VISp,1,1,1,2,5,0,0,1,1,0
320188,2,VISp_V,2,2,1,4,6,2,2,1,1,2
320189,2,outside_VISp,1,0,1,2,5,0,1,1,1,1
320190,2,outside_VISp,2,2,1,4,2,2,2,1,1,2
320191,2,outside_VISp,3,0,1,1,5,0,3,1,1,5
320192,2,VISp_V,2,1,1,2,2,2,0,1,1,3
320193,2,outside_VISp,1,4,1,5,5,0,3,1,1,5
320194,2,outside_VISp,1,1,1,2,2,2,1,1,1,1
320196,2,outside_VISp,1,0,1,1,2,2,1,1,1,1
320197,2,outside_VISp,1,2,1,8,5,2,2,2,1,2
320198,2,outside_VISp,2,4,1,5,2,2,3,1,1,5
320199,2,outside_VISp,1,5,1,7,6,2,4,1,1,4
320200,2,outside_VISp,1,2,1,4,5,2,2,2,1,2
320202,2,outside_VISp,2,1,1,3,2,2,1,1,1,1
320205,2,outside_VISp,1,2,1,4,5,0,2,1,1,2
320206,2,outside_VISp,2,0,1,6,2,2,1,1,1,1
320207,2,outside_VISp,1,0,1,6,5,2,1,1,1,0
320208,2,VISp_V,1,1,3,2,2,2,1,1,1,1
320209,2,VISp,2,4,1,5,2,2,3,1,1,5
320210,2,outside_VISp,1,1,1,2,2,2,1,1,1,3
320211,2,outside_VISp,2,5,1,11,6,2,4,1,1,4
320212,2,outside_VISp,1,5,0,7,6,0,4,1,1,4
320215,2,outside_VISp,1,0,1,6,2,2,1,1,1,1
320216,2,outside_VISp,2,0,1,6,2,2,1,1,1,1
320219,2,outside_VISp,1,2,1,4,2,2,0,1,1,2
320220,2,VISp,1,1,3,3,2,2,1,6,1,3
320221,2,outside_VISp,1,0,1,6,2,2,1,1,1,0
320222,2,outside_VISp,1,0,1,6,2,2,1,1,1,1
330017,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330025,2,VISp_VI,6,2,0,9,1,0,2,5,5,2
330027,2,VISp_VI,6,0,0,1,1,0,1,5,5,0
330033,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330034,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330035,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330036,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330037,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330039,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330040,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330041,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330042,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330043,2,VISp_VI,6,3,0,0,1,0,1,5,5,0
330046,2,VISp_VI,6,0,0,1,1,0,1,5,5,0
330047,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330048,2,VISp_VI,6,1,0,2,1,0,0,5,5,0
330049,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330050,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330051,2,VISp_VI,6,4,0,5,1,0,3,5,5,5
330053,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
330055,2,VISp_VI,6,4,0,5,1,0,3,5,5,5
330057,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330058,2,VISp_VI,6,1,0,2,1,0,0,5,5,1
330059,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330060,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
330062,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
